unix,date,symbol,open,high,low,close,Volume SOL,Volume USDT,tradecount
1624655640000,2021-06-25T21:14:00Z,SOL/USDT,28.919,28.931,28.807,28.904,4066.247,117424.852234,191
1624655580000,2021-06-25T21:13:00Z,SOL/USDT,28.782,28.942,28.781,28.913,4577.463,132185.602821,226
1624655520000,2021-06-25T21:12:00Z,SOL/USDT,28.971,29.043,28.777,28.804,4944.415,142983.428892,306
1624655460000,2021-06-25T21:11:00Z,SOL/USDT,29.111,29.111,28.8,28.994,14546.966,420627.434708,995
1624655400000,2021-06-25T21:10:00Z,SOL/USDT,29.137,29.168,29.052,29.107,3562.668,103693.946069,139
1624655340000,2021-06-25T21:09:00Z,SOL/USDT,29.077,29.159,29.059,29.158,1492.316,43445.065257,95
1624655280000,2021-06-25T21:08:00Z,SOL/USDT,29.109,29.116,29.04,29.089,1471.374,42789.720735,98
1624655220000,2021-06-25T21:07:00Z,SOL/USDT,29.108,29.202,29.087,29.087,2933.833,85474.810746,178
1624655160000,2021-06-25T21:06:00Z,SOL/USDT,29.305,29.305,29.029,29.108,7882.495,229785.339463,498
1624655100000,2021-06-25T21:05:00Z,SOL/USDT,29.273,29.305,29.259,29.29,474.256,13884.531194,63
1624655040000,2021-06-25T21:04:00Z,SOL/USDT,29.323,29.326,29.259,29.264,1137.256,33298.431433,97
1624654980000,2021-06-25T21:03:00Z,SOL/USDT,29.401,29.401,29.3,29.316,3899.04,114349.199497,146
1624654920000,2021-06-25T21:02:00Z,SOL/USDT,29.296,29.417,29.283,29.4,2051.783,60235.803505,150
1624654860000,2021-06-25T21:01:00Z,SOL/USDT,29.335,29.361,29.269,29.29,875.769,25671.780958,99
1624654800000,2021-06-25T21:00:00Z,SOL/USDT,29.5,29.5,29.293,29.32,3127.006,91798.578793,276
1624654740000,2021-06-25T20:59:00Z,SOL/USDT,29.512,29.566,29.485,29.517,859.794,25389.981238,83
1624654680000,2021-06-25T20:58:00Z,SOL/USDT,29.479,29.552,29.452,29.518,4425.797,130616.609651,127
1624654620000,2021-06-25T20:57:00Z,SOL/USDT,29.476,29.498,29.421,29.476,1349.449,39738.43789,79
1624654560000,2021-06-25T20:56:00Z,SOL/USDT,29.486,29.499,29.443,29.486,262.533,7737.586,42
1624654500000,2021-06-25T20:55:00Z,SOL/USDT,29.397,29.507,29.387,29.507,1313.405,38700.020767,103
1624654440000,2021-06-25T20:54:00Z,SOL/USDT,29.395,29.461,29.363,29.381,1317.63,38745.115968,75
1624654380000,2021-06-25T20:53:00Z,SOL/USDT,29.356,29.409,29.311,29.386,6089.044,178694.525349,174
1624654320000,2021-06-25T20:52:00Z,SOL/USDT,29.515,29.515,29.332,29.354,2840.782,83562.13617,254
1624654260000,2021-06-25T20:51:00Z,SOL/USDT,29.589,29.589,29.524,29.53,1724.987,51008.918576,94
1624654200000,2021-06-25T20:50:00Z,SOL/USDT,29.6,29.671,29.588,29.589,1851.212,54845.617463,152
1624654140000,2021-06-25T20:49:00Z,SOL/USDT,29.563,29.6,29.55,29.6,2014.332,59597.76326,97
1624654080000,2021-06-25T20:48:00Z,SOL/USDT,29.526,29.57,29.519,29.551,1721.535,50848.081645,84
1624654020000,2021-06-25T20:47:00Z,SOL/USDT,29.527,29.549,29.509,29.541,2637.229,77861.498811,90
1624653960000,2021-06-25T20:46:00Z,SOL/USDT,29.445,29.564,29.445,29.512,1520.056,44858.649015,97
1624653900000,2021-06-25T20:45:00Z,SOL/USDT,29.473,29.501,29.412,29.448,1805.048,53185.140463,110
1624653840000,2021-06-25T20:44:00Z,SOL/USDT,29.451,29.494,29.416,29.473,931.539,27425.648398,57
1624653780000,2021-06-25T20:43:00Z,SOL/USDT,29.496,29.496,29.435,29.46,667.548,19675.506037,41
1624653720000,2021-06-25T20:42:00Z,SOL/USDT,29.506,29.513,29.478,29.488,777.428,22931.22519,51
1624653660000,2021-06-25T20:41:00Z,SOL/USDT,29.456,29.54,29.436,29.517,737.859,21755.627637,66
1624653600000,2021-06-25T20:40:00Z,SOL/USDT,29.549,29.559,29.422,29.443,966.165,28514.320647,79
1624653540000,2021-06-25T20:39:00Z,SOL/USDT,29.496,29.55,29.449,29.539,692.946,20447.363003,76
1624653480000,2021-06-25T20:38:00Z,SOL/USDT,29.51,29.524,29.441,29.484,1107.738,32650.132617,80
1624653420000,2021-06-25T20:37:00Z,SOL/USDT,29.383,29.54,29.383,29.508,1081.466,31881.195148,109
1624653360000,2021-06-25T20:36:00Z,SOL/USDT,29.326,29.381,29.289,29.381,2125.352,62372.476292,114
1624653300000,2021-06-25T20:35:00Z,SOL/USDT,29.422,29.45,29.3,29.324,1707.082,50163.746098,190
1624653240000,2021-06-25T20:34:00Z,SOL/USDT,29.544,29.582,29.419,29.438,7339.047,216504.313054,168
1624653180000,2021-06-25T20:33:00Z,SOL/USDT,29.531,29.575,29.473,29.537,2186.781,64551.027207,116
1624653120000,2021-06-25T20:32:00Z,SOL/USDT,29.568,29.626,29.508,29.531,1403.58,41508.60413,149
1624653060000,2021-06-25T20:31:00Z,SOL/USDT,29.463,29.628,29.454,29.601,4643.29,137214.470386,375
1624653000000,2021-06-25T20:30:00Z,SOL/USDT,29.415,29.471,29.41,29.468,4242.282,124890.08464,213
1624652940000,2021-06-25T20:29:00Z,SOL/USDT,29.364,29.414,29.351,29.405,1262.161,37075.73357,87
1624652880000,2021-06-25T20:28:00Z,SOL/USDT,29.365,29.394,29.287,29.383,976.357,28640.058223,85
1624652820000,2021-06-25T20:27:00Z,SOL/USDT,29.404,29.406,29.347,29.367,863.866,25384.769494,73
1624652760000,2021-06-25T20:26:00Z,SOL/USDT,29.346,29.402,29.329,29.399,1003.222,29462.381576,87
1624652700000,2021-06-25T20:25:00Z,SOL/USDT,29.403,29.419,29.328,29.352,1414.761,41568.176815,107
1624652640000,2021-06-25T20:24:00Z,SOL/USDT,29.387,29.42,29.342,29.404,1618.707,47567.43,128
1624652580000,2021-06-25T20:23:00Z,SOL/USDT,29.363,29.406,29.311,29.388,1652.404,48510.698142,120
1624652520000,2021-06-25T20:22:00Z,SOL/USDT,29.369,29.402,29.3,29.35,4645.392,136310.00936,231
1624652460000,2021-06-25T20:21:00Z,SOL/USDT,29.198,29.394,29.184,29.361,3237.961,94818.061365,200
1624652400000,2021-06-25T20:20:00Z,SOL/USDT,29.296,29.309,29.155,29.19,2057.604,60099.42258,146
1624652340000,2021-06-25T20:19:00Z,SOL/USDT,29.276,29.332,29.258,29.293,1472.321,43128.23636,127
1624652280000,2021-06-25T20:18:00Z,SOL/USDT,29.19,29.298,29.175,29.298,1011.959,29572.817946,108
1624652220000,2021-06-25T20:17:00Z,SOL/USDT,29.171,29.214,29.14,29.204,1870.696,54600.008742,107
1624652160000,2021-06-25T20:16:00Z,SOL/USDT,29.22,29.228,29.141,29.162,1876.269,54748.763446,70
1624652100000,2021-06-25T20:15:00Z,SOL/USDT,29.122,29.248,29.122,29.22,2822.257,82414.017228,147
1624652040000,2021-06-25T20:14:00Z,SOL/USDT,29.144,29.193,29.132,29.138,779.015,22717.633975,81
1624651980000,2021-06-25T20:13:00Z,SOL/USDT,29.132,29.224,29.088,29.148,3314.869,96637.642519,179
1624651920000,2021-06-25T20:12:00Z,SOL/USDT,29.237,29.237,29.1,29.125,1616.034,47146.605485,143
1624651860000,2021-06-25T20:11:00Z,SOL/USDT,29.189,29.31,29.183,29.242,1769.395,51777.365763,108
1624651800000,2021-06-25T20:10:00Z,SOL/USDT,29.293,29.293,29.17,29.187,867.811,25352.364948,121
1624651740000,2021-06-25T20:09:00Z,SOL/USDT,29.43,29.43,29.26,29.288,3038.694,89122.980166,213
1624651680000,2021-06-25T20:08:00Z,SOL/USDT,29.429,29.451,29.313,29.43,1678.125,49313.796801,124
1624651620000,2021-06-25T20:07:00Z,SOL/USDT,29.327,29.461,29.327,29.432,3540.228,104026.053241,215
1624651560000,2021-06-25T20:06:00Z,SOL/USDT,29.276,29.37,29.252,29.331,3269.741,95829.282834,225
1624651500000,2021-06-25T20:05:00Z,SOL/USDT,29.113,29.278,29.113,29.262,3157.522,92237.095551,271
1624651440000,2021-06-25T20:04:00Z,SOL/USDT,29.173,29.185,29.058,29.114,2651.149,77124.455008,166
1624651380000,2021-06-25T20:03:00Z,SOL/USDT,29.039,29.197,29.015,29.15,3664.833,106605.618288,260
1624651320000,2021-06-25T20:02:00Z,SOL/USDT,29.052,29.138,28.97,29.04,5296.445,153822.299784,430
1624651260000,2021-06-25T20:01:00Z,SOL/USDT,29.238,29.238,29.048,29.052,6280.705,182914.937308,405
1624651200000,2021-06-25T20:00:00Z,SOL/USDT,29.417,29.428,29.22,29.24,5043.71,147851.241313,380
1624651140000,2021-06-25T19:59:00Z,SOL/USDT,29.511,29.511,29.404,29.416,1959.474,57692.234511,141
1624651080000,2021-06-25T19:58:00Z,SOL/USDT,29.518,29.531,29.443,29.519,4508.018,132930.257843,179
1624651020000,2021-06-25T19:57:00Z,SOL/USDT,29.347,29.53,29.327,29.504,4560.178,134272.401461,318
1624650960000,2021-06-25T19:56:00Z,SOL/USDT,29.335,29.418,29.308,29.352,9377.474,275333.676691,313
1624650900000,2021-06-25T19:55:00Z,SOL/USDT,29.138,29.349,29.138,29.335,781.537,22873.885277,123
1624650840000,2021-06-25T19:54:00Z,SOL/USDT,29.125,29.225,29.075,29.135,3599.162,104962.802534,173
1624650780000,2021-06-25T19:53:00Z,SOL/USDT,29.21,29.21,29.101,29.125,2043.129,59580.608237,128
1624650720000,2021-06-25T19:52:00Z,SOL/USDT,29.224,29.249,29.144,29.209,1700.812,49668.867438,152
1624650660000,2021-06-25T19:51:00Z,SOL/USDT,29.327,29.327,29.163,29.236,3691.165,107987.069959,217
1624650600000,2021-06-25T19:50:00Z,SOL/USDT,29.211,29.342,29.16,29.325,16879.826,493562.28138,319
1624650540000,2021-06-25T19:49:00Z,SOL/USDT,29.12,29.234,29.088,29.215,2675.564,78076.63672,179
1624650480000,2021-06-25T19:48:00Z,SOL/USDT,29.134,29.178,29.053,29.118,4672.548,135999.874033,290
1624650420000,2021-06-25T19:47:00Z,SOL/USDT,29.177,29.234,29.131,29.134,6842.213,199937.141385,204
1624650360000,2021-06-25T19:46:00Z,SOL/USDT,29.194,29.208,29.131,29.167,3997.288,116593.426355,196
1624650300000,2021-06-25T19:45:00Z,SOL/USDT,29.397,29.397,29.138,29.183,9729.682,284489.846506,446
1624650240000,2021-06-25T19:44:00Z,SOL/USDT,29.321,29.419,29.274,29.418,2600.678,76364.036749,147
1624650180000,2021-06-25T19:43:00Z,SOL/USDT,29.32,29.356,29.3,29.321,1335.897,39176.559098,87
1624650120000,2021-06-25T19:42:00Z,SOL/USDT,29.333,29.412,29.3,29.315,1563.09,45875.244838,115
1624650060000,2021-06-25T19:41:00Z,SOL/USDT,29.39,29.39,29.3,29.315,1168.649,34284.712589,103
1624650000000,2021-06-25T19:40:00Z,SOL/USDT,29.389,29.408,29.366,29.39,1138.06,33454.891171,72
1624649940000,2021-06-25T19:39:00Z,SOL/USDT,29.273,29.423,29.27,29.408,10147.306,298092.903656,370
1624649880000,2021-06-25T19:38:00Z,SOL/USDT,29.413,29.436,29.251,29.251,3567.048,104593.024943,283
1624649820000,2021-06-25T19:37:00Z,SOL/USDT,29.476,29.485,29.389,29.397,3925.381,115541.702543,206
1624649760000,2021-06-25T19:36:00Z,SOL/USDT,29.511,29.561,29.471,29.476,546.702,16136.426615,59
1624649700000,2021-06-25T19:35:00Z,SOL/USDT,29.606,29.618,29.481,29.511,1785.866,52730.970656,123
1624649640000,2021-06-25T19:34:00Z,SOL/USDT,29.553,29.625,29.5,29.621,2270.292,67146.727029,144
1624649580000,2021-06-25T19:33:00Z,SOL/USDT,29.464,29.553,29.418,29.536,12214.893,360233.92954,385
1624649520000,2021-06-25T19:32:00Z,SOL/USDT,29.55,29.55,29.384,29.464,5366.855,158012.682019,282
1624649460000,2021-06-25T19:31:00Z,SOL/USDT,29.533,29.568,29.478,29.54,2534.228,74816.799179,164
1624649400000,2021-06-25T19:30:00Z,SOL/USDT,29.696,29.696,29.511,29.552,3465.96,102621.941351,206
1624649340000,2021-06-25T19:29:00Z,SOL/USDT,29.569,29.707,29.566,29.696,5646.981,167359.461903,320
1624649280000,2021-06-25T19:28:00Z,SOL/USDT,29.506,29.576,29.48,29.569,3372.08,99613.025232,160
1624649220000,2021-06-25T19:27:00Z,SOL/USDT,29.545,29.56,29.466,29.505,3509.242,103615.038028,159
1624649160000,2021-06-25T19:26:00Z,SOL/USDT,29.548,29.6,29.482,29.545,2154.955,63668.482963,172
1624649100000,2021-06-25T19:25:00Z,SOL/USDT,29.44,29.6,29.384,29.574,7631.219,225201.609684,364
1624649040000,2021-06-25T19:24:00Z,SOL/USDT,29.555,29.555,29.441,29.459,4324.66,127501.120889,302
1624648980000,2021-06-25T19:23:00Z,SOL/USDT,29.707,29.71,29.531,29.591,4902.905,145250.742515,363
1624648920000,2021-06-25T19:22:00Z,SOL/USDT,29.713,29.78,29.643,29.71,17711.954,526586.686378,750
1624648860000,2021-06-25T19:21:00Z,SOL/USDT,29.588,29.75,29.509,29.743,18054.895,535834.010206,702
1624648800000,2021-06-25T19:20:00Z,SOL/USDT,29.507,29.628,29.431,29.607,10491.435,309982.495801,659
1624648740000,2021-06-25T19:19:00Z,SOL/USDT,29.421,29.55,29.388,29.524,10657.352,313996.968543,502
1624648680000,2021-06-25T19:18:00Z,SOL/USDT,29.38,29.458,29.326,29.435,8333.188,244991.64267,535
1624648620000,2021-06-25T19:17:00Z,SOL/USDT,29.237,29.388,29.224,29.388,4672.301,137039.734838,246
1624648560000,2021-06-25T19:16:00Z,SOL/USDT,29.36,29.36,29.197,29.237,7984.714,233619.298707,335
1624648500000,2021-06-25T19:15:00Z,SOL/USDT,29.109,29.38,29.083,29.35,12371.575,362222.212722,673
1624648440000,2021-06-25T19:14:00Z,SOL/USDT,28.984,29.166,28.984,29.109,5984.8,174139.869273,339
1624648380000,2021-06-25T19:13:00Z,SOL/USDT,28.953,28.997,28.882,28.968,3385.729,97958.209106,151
1624648320000,2021-06-25T19:12:00Z,SOL/USDT,28.88,29.03,28.871,28.986,5992.986,173465.922742,359
1624648260000,2021-06-25T19:11:00Z,SOL/USDT,28.741,28.884,28.714,28.867,3212.076,92565.099521,230
1624648200000,2021-06-25T19:10:00Z,SOL/USDT,28.593,28.778,28.593,28.741,4446.629,127613.797779,319
1624648140000,2021-06-25T19:09:00Z,SOL/USDT,28.484,28.589,28.458,28.565,2278.018,65037.677072,195
1624648080000,2021-06-25T19:08:00Z,SOL/USDT,28.669,28.716,28.411,28.493,11551.687,329545.534715,689
1624648020000,2021-06-25T19:07:00Z,SOL/USDT,28.809,28.826,28.653,28.653,3224.642,92626.327004,192
1624647960000,2021-06-25T19:06:00Z,SOL/USDT,28.823,28.884,28.8,28.817,2554.041,73641.451137,130
1624647900000,2021-06-25T19:05:00Z,SOL/USDT,28.796,28.87,28.79,28.817,2104.963,60707.949063,133
1624647840000,2021-06-25T19:04:00Z,SOL/USDT,28.779,28.796,28.765,28.782,2408.327,69298.506099,82
1624647780000,2021-06-25T19:03:00Z,SOL/USDT,28.727,28.83,28.718,28.791,3171.736,91306.418555,143
1624647720000,2021-06-25T19:02:00Z,SOL/USDT,28.694,28.766,28.682,28.744,1560.923,44833.805087,95
1624647660000,2021-06-25T19:01:00Z,SOL/USDT,28.867,28.869,28.675,28.675,7765.875,223373.878223,363
1624647600000,2021-06-25T19:00:00Z,SOL/USDT,28.74,28.912,28.729,28.868,6675.353,192402.139692,458
1624647540000,2021-06-25T18:59:00Z,SOL/USDT,28.784,28.784,28.65,28.739,7935.705,227875.361445,353
1624647480000,2021-06-25T18:58:00Z,SOL/USDT,28.822,28.822,28.749,28.767,4293.247,123563.89349,231
1624647420000,2021-06-25T18:57:00Z,SOL/USDT,28.998,29.014,28.8,28.8,6401.442,185080.131151,342
1624647360000,2021-06-25T18:56:00Z,SOL/USDT,29.042,29.043,28.976,28.998,2508.589,72759.752224,186
1624647300000,2021-06-25T18:55:00Z,SOL/USDT,29.112,29.113,29.005,29.043,2005.165,58230.46683,142
1624647240000,2021-06-25T18:54:00Z,SOL/USDT,29.094,29.14,29.061,29.111,2915.012,84835.106292,149
1624647180000,2021-06-25T18:53:00Z,SOL/USDT,29.009,29.094,28.971,29.088,3560.442,103387.917123,189
1624647120000,2021-06-25T18:52:00Z,SOL/USDT,28.995,29.071,28.872,29,9907.147,286864.786908,423
1624647060000,2021-06-25T18:51:00Z,SOL/USDT,29.169,29.176,28.965,29.033,8813.262,256232.082596,482
1624647000000,2021-06-25T18:50:00Z,SOL/USDT,29.189,29.26,29.111,29.157,8450.362,246709.429209,250
1624646940000,2021-06-25T18:49:00Z,SOL/USDT,29.186,29.227,29.152,29.16,3710.082,108304.860718,125
1624646880000,2021-06-25T18:48:00Z,SOL/USDT,29.242,29.263,29.141,29.149,2363.138,68968.868981,153
1624646820000,2021-06-25T18:47:00Z,SOL/USDT,29.294,29.329,29.207,29.226,4421.963,129365.183485,191
1624646760000,2021-06-25T18:46:00Z,SOL/USDT,29.333,29.368,29.26,29.26,2523.299,74021.59509,123
1624646700000,2021-06-25T18:45:00Z,SOL/USDT,29.348,29.377,29.32,29.332,1972.514,57877.045436,87
1624646640000,2021-06-25T18:44:00Z,SOL/USDT,29.392,29.42,29.29,29.321,6804.081,199900.174271,200
1624646580000,2021-06-25T18:43:00Z,SOL/USDT,29.293,29.429,29.283,29.392,1915.924,56249.794532,121
1624646520000,2021-06-25T18:42:00Z,SOL/USDT,29.41,29.412,29.296,29.297,5042.955,147973.418941,188
1624646460000,2021-06-25T18:41:00Z,SOL/USDT,29.409,29.416,29.363,29.393,2492.999,73271.538722,115
1624646400000,2021-06-25T18:40:00Z,SOL/USDT,29.307,29.453,29.297,29.406,7689.024,225976.464723,296
1624646340000,2021-06-25T18:39:00Z,SOL/USDT,29.3,29.314,29.211,29.307,1758.617,51463.294719,110
1624646280000,2021-06-25T18:38:00Z,SOL/USDT,29.307,29.379,29.259,29.31,4473.686,131136.19001,201
1624646220000,2021-06-25T18:37:00Z,SOL/USDT,29.198,29.335,29.163,29.33,3450.047,100874.985271,182
1624646160000,2021-06-25T18:36:00Z,SOL/USDT,29.193,29.248,29.154,29.198,1792.956,52359.681418,108
1624646100000,2021-06-25T18:35:00Z,SOL/USDT,29.175,29.258,29.156,29.209,3509.925,102510.280387,210
1624646040000,2021-06-25T18:34:00Z,SOL/USDT,29.103,29.217,29.098,29.145,5070.044,147776.639774,172
1624645980000,2021-06-25T18:33:00Z,SOL/USDT,29.068,29.171,29.059,29.115,2816.229,81943.384662,170
1624645920000,2021-06-25T18:32:00Z,SOL/USDT,29.074,29.166,29.043,29.067,2835.884,82532.509075,171
1624645860000,2021-06-25T18:31:00Z,SOL/USDT,29.224,29.229,29.049,29.049,3157.903,91949.192885,244
1624645800000,2021-06-25T18:30:00Z,SOL/USDT,29.367,29.369,29.163,29.221,4013.378,117265.86634,285
1624645740000,2021-06-25T18:29:00Z,SOL/USDT,29.351,29.381,29.306,29.38,2978.198,87385.721281,136
1624645680000,2021-06-25T18:28:00Z,SOL/USDT,29.433,29.438,29.345,29.371,2276.197,66867.12591,104
1624645620000,2021-06-25T18:27:00Z,SOL/USDT,29.425,29.457,29.372,29.399,5681.051,167035.854259,191
1624645560000,2021-06-25T18:26:00Z,SOL/USDT,29.413,29.5,29.384,29.442,5680.333,167261.327246,323
1624645500000,2021-06-25T18:25:00Z,SOL/USDT,29.339,29.423,29.329,29.4,3275.933,96234.402871,172
1624645440000,2021-06-25T18:24:00Z,SOL/USDT,29.261,29.395,29.256,29.346,4220.674,123794.935994,200
1624645380000,2021-06-25T18:23:00Z,SOL/USDT,29.397,29.397,29.268,29.285,6102.011,178853.02585,228
1624645320000,2021-06-25T18:22:00Z,SOL/USDT,29.46,29.46,29.314,29.38,11117.994,326858.815922,348
1624645260000,2021-06-25T18:21:00Z,SOL/USDT,29.28,29.46,29.2,29.446,9260.991,271728.665653,812
1624645200000,2021-06-25T18:20:00Z,SOL/USDT,29.14,29.28,29.128,29.256,4628.213,135174.201655,388
1624645140000,2021-06-25T18:19:00Z,SOL/USDT,29.111,29.176,29.03,29.156,6549.266,190696.66777,236
1624645080000,2021-06-25T18:18:00Z,SOL/USDT,28.924,29.153,28.924,29.097,8885.492,258070.817812,543
1624645020000,2021-06-25T18:17:00Z,SOL/USDT,28.94,28.97,28.9,28.943,5482.841,158610.228697,206
1624644960000,2021-06-25T18:16:00Z,SOL/USDT,28.911,29,28.885,28.97,7311.843,211671.114851,332
1624644900000,2021-06-25T18:15:00Z,SOL/USDT,28.977,28.983,28.88,28.916,14131.363,408508.701904,413
1624644840000,2021-06-25T18:14:00Z,SOL/USDT,28.961,28.998,28.92,28.947,2711.273,78504.075035,101
1624644780000,2021-06-25T18:13:00Z,SOL/USDT,28.96,29.032,28.923,28.957,3197.745,92659.663632,196
1624644720000,2021-06-25T18:12:00Z,SOL/USDT,29.016,29.049,28.905,28.96,7663.393,222061.082288,381
1624644660000,2021-06-25T18:11:00Z,SOL/USDT,28.825,29.088,28.81,29.016,13314.282,385464.067562,680
1624644600000,2021-06-25T18:10:00Z,SOL/USDT,28.754,28.826,28.73,28.808,3575.919,102902.893677,160
1624644540000,2021-06-25T18:09:00Z,SOL/USDT,28.862,28.862,28.727,28.754,5397.974,155370.577913,225
1624644480000,2021-06-25T18:08:00Z,SOL/USDT,28.926,28.947,28.818,28.826,3154.748,91089.656624,229
1624644420000,2021-06-25T18:07:00Z,SOL/USDT,28.872,28.961,28.763,28.899,7138.267,206049.811348,399
1624644360000,2021-06-25T18:06:00Z,SOL/USDT,28.75,28.964,28.701,28.909,6995.467,201944.039916,605
1624644300000,2021-06-25T18:05:00Z,SOL/USDT,28.603,28.851,28.603,28.741,8757.649,251857.137657,657
1624644240000,2021-06-25T18:04:00Z,SOL/USDT,28.41,28.666,28.408,28.591,13543.005,386437.539799,739
1624644180000,2021-06-25T18:03:00Z,SOL/USDT,28.25,28.41,28.188,28.404,4310.853,121899.01512,265
1624644120000,2021-06-25T18:02:00Z,SOL/USDT,28.26,28.362,28.224,28.281,3126.149,88394.99112,199
1624644060000,2021-06-25T18:01:00Z,SOL/USDT,28.304,28.315,28.166,28.264,6675.786,188503.946446,328
1624644000000,2021-06-25T18:00:00Z,SOL/USDT,28.308,28.46,28.301,28.316,3999.264,113599.510697,305
1624643940000,2021-06-25T17:59:00Z,SOL/USDT,28.419,28.419,28.249,28.28,6365.34,180143.525442,317
1624643880000,2021-06-25T17:58:00Z,SOL/USDT,28.48,28.496,28.347,28.393,5240.34,148904.912453,259
1624643820000,2021-06-25T17:57:00Z,SOL/USDT,28.51,28.586,28.485,28.508,1667.459,47565.0506,125
1624643760000,2021-06-25T17:56:00Z,SOL/USDT,28.487,28.576,28.459,28.496,1516.577,43247.951695,115
1624643700000,2021-06-25T17:55:00Z,SOL/USDT,28.499,28.611,28.46,28.472,7957.617,227189.723786,234
1624643640000,2021-06-25T17:54:00Z,SOL/USDT,28.482,28.58,28.476,28.495,2999.034,85550.110179,158
1624643580000,2021-06-25T17:53:00Z,SOL/USDT,28.482,28.6,28.409,28.486,6610.235,188527.78713,342
1624643520000,2021-06-25T17:52:00Z,SOL/USDT,28.3,28.515,28.3,28.482,5288.925,150360.581526,344
1624643460000,2021-06-25T17:51:00Z,SOL/USDT,28.395,28.395,28.206,28.3,4912.853,138852.538608,268
1624643400000,2021-06-25T17:50:00Z,SOL/USDT,28.433,28.546,28.366,28.403,7243.342,206305.249678,393
1624643340000,2021-06-25T17:49:00Z,SOL/USDT,28.346,28.462,28.317,28.433,4823.59,136952.994858,292
1624643280000,2021-06-25T17:48:00Z,SOL/USDT,28.321,28.389,28.26,28.341,4782.578,135499.517174,245
1624643220000,2021-06-25T17:47:00Z,SOL/USDT,28.306,28.391,28.22,28.321,7229.426,204786.459402,414
1624643160000,2021-06-25T17:46:00Z,SOL/USDT,28.183,28.327,28.15,28.322,6724.189,190048.550646,427
1624643100000,2021-06-25T17:45:00Z,SOL/USDT,28.053,28.242,27.984,28.188,13520.127,380396.686483,702
1624643040000,2021-06-25T17:44:00Z,SOL/USDT,28.075,28.135,27.949,28.066,13462.816,377344.579419,816
1624642980000,2021-06-25T17:43:00Z,SOL/USDT,28.169,28.245,28.017,28.069,10414.529,293169.119039,495
1624642920000,2021-06-25T17:42:00Z,SOL/USDT,28.154,28.263,27.998,28.146,39979.598,1124163.596247,1855
1624642860000,2021-06-25T17:41:00Z,SOL/USDT,28.482,28.482,27.975,28.159,61281.003,1725836.785857,2257
1624642800000,2021-06-25T17:40:00Z,SOL/USDT,28.535,28.563,28.39,28.463,11333.52,322835.226902,465
1624642740000,2021-06-25T17:39:00Z,SOL/USDT,28.499,28.644,28.472,28.517,3446.447,98351.462569,289
1624642680000,2021-06-25T17:38:00Z,SOL/USDT,28.623,28.726,28.479,28.48,14361.395,410040.668968,662
1624642620000,2021-06-25T17:37:00Z,SOL/USDT,28.799,28.852,28.6,28.623,7269.805,208546.862051,351
1624642560000,2021-06-25T17:36:00Z,SOL/USDT,28.759,28.818,28.701,28.798,4114.923,118299.354965,189
1624642500000,2021-06-25T17:35:00Z,SOL/USDT,28.914,28.932,28.743,28.743,4396.818,126690.09161,298
1624642440000,2021-06-25T17:34:00Z,SOL/USDT,28.729,28.962,28.729,28.912,4988.534,143824.602958,350
1624642380000,2021-06-25T17:33:00Z,SOL/USDT,28.679,28.766,28.567,28.73,8517.249,244201.696828,491
1624642320000,2021-06-25T17:32:00Z,SOL/USDT,28.703,28.87,28.679,28.679,5785.108,166420.193679,453
1624642260000,2021-06-25T17:31:00Z,SOL/USDT,28.942,28.954,28.698,28.727,16542.072,476334.089983,701
1624642200000,2021-06-25T17:30:00Z,SOL/USDT,28.981,29.1,28.921,28.971,4632.578,134416.53314,269
1624642140000,2021-06-25T17:29:00Z,SOL/USDT,28.895,29.02,28.874,28.981,2568.271,74400.436644,157
1624642080000,2021-06-25T17:28:00Z,SOL/USDT,28.85,28.963,28.834,28.878,5130.681,148289.811932,238
1624642020000,2021-06-25T17:27:00Z,SOL/USDT,28.963,29.002,28.812,28.867,4994.776,144260.889047,249
1624641960000,2021-06-25T17:26:00Z,SOL/USDT,29.055,29.055,28.865,28.979,6704.797,194099.107814,300
1624641900000,2021-06-25T17:25:00Z,SOL/USDT,28.923,29.179,28.923,29.032,5018.063,145858.936982,386
1624641840000,2021-06-25T17:24:00Z,SOL/USDT,28.924,28.962,28.754,28.917,7996.651,230600.884042,445
1624641780000,2021-06-25T17:23:00Z,SOL/USDT,28.954,29.047,28.813,28.908,7171.603,207185.238876,315
1624641720000,2021-06-25T17:22:00Z,SOL/USDT,29.098,29.111,28.908,28.939,6782.847,196635.937173,338
1624641660000,2021-06-25T17:21:00Z,SOL/USDT,29.084,29.178,29.043,29.099,3902.323,113585.558144,169
1624641600000,2021-06-25T17:20:00Z,SOL/USDT,29.12,29.146,29.04,29.06,1888.583,54948.958088,120
1624641540000,2021-06-25T17:19:00Z,SOL/USDT,29.189,29.2,29.058,29.094,4333.522,126169.709195,224
1624641480000,2021-06-25T17:18:00Z,SOL/USDT,29.193,29.233,29.144,29.198,3347.029,97730.012174,147
1624641420000,2021-06-25T17:17:00Z,SOL/USDT,29.237,29.315,29.148,29.208,9162.358,267677.618214,243
1624641360000,2021-06-25T17:16:00Z,SOL/USDT,29.13,29.37,29.107,29.229,11534.742,337528.450228,667
1624641300000,2021-06-25T17:15:00Z,SOL/USDT,29.064,29.147,29.001,29.139,5222.448,151793.371345,214
1624641240000,2021-06-25T17:14:00Z,SOL/USDT,29.034,29.196,29.014,29.081,8967.13,260884.22442,438
