unix,date,symbol,open,high,low,close,Volume UNI,Volume USDT,tradecount
1624782780000,2021-06-27T08:33:00Z,UNI/USDT,16.446,16.446,16.42,16.42,55.793,916.456964,8
1624782720000,2021-06-27T08:32:00Z,UNI/USDT,16.445,16.448,16.43,16.43,310.399,5103.891529,21
1624782660000,2021-06-27T08:31:00Z,UNI/USDT,16.42,16.444,16.42,16.444,310.333,5098.963451,23
1624782600000,2021-06-27T08:30:00Z,UNI/USDT,16.444,16.444,16.421,16.421,1382.524,22719.994848,27
1624782540000,2021-06-27T08:29:00Z,UNI/USDT,16.429,16.441,16.429,16.441,104.834,1722.486984,5
1624782480000,2021-06-27T08:28:00Z,UNI/USDT,16.429,16.446,16.42,16.437,108.94,1790.892764,8
1624782420000,2021-06-27T08:27:00Z,UNI/USDT,16.426,16.446,16.42,16.42,1108.407,18218.136252,64
1624782360000,2021-06-27T08:26:00Z,UNI/USDT,16.424,16.427,16.421,16.425,486.986,7999.17554,11
1624782300000,2021-06-27T08:25:00Z,UNI/USDT,16.41,16.425,16.401,16.425,508.173,8337.902731,25
1624782240000,2021-06-27T08:24:00Z,UNI/USDT,16.417,16.427,16.411,16.411,413.443,6788.280791,19
1624782180000,2021-06-27T08:23:00Z,UNI/USDT,16.406,16.416,16.398,16.416,256.498,4208.58722,20
1624782120000,2021-06-27T08:22:00Z,UNI/USDT,16.442,16.442,16.399,16.409,3628.865,59556.296073,122
1624782060000,2021-06-27T08:21:00Z,UNI/USDT,16.431,16.447,16.431,16.444,525.058,8632.363931,11
1624782000000,2021-06-27T08:20:00Z,UNI/USDT,16.413,16.446,16.413,16.446,1316.521,21639.962493,33
1624781940000,2021-06-27T08:19:00Z,UNI/USDT,16.425,16.441,16.404,16.419,953.605,15655.262945,55
1624781880000,2021-06-27T08:18:00Z,UNI/USDT,16.456,16.462,16.42,16.429,1980.087,32552.061712,88
1624781820000,2021-06-27T08:17:00Z,UNI/USDT,16.463,16.469,16.46,16.461,137.535,2264.328828,11
1624781760000,2021-06-27T08:16:00Z,UNI/USDT,16.475,16.485,16.463,16.463,72.31,1190.996769,9
1624781700000,2021-06-27T08:15:00Z,UNI/USDT,16.481,16.503,16.476,16.488,521.689,8605.171823,32
1624781640000,2021-06-27T08:14:00Z,UNI/USDT,16.488,16.489,16.462,16.482,1012.02,16672.990409000002,42
1624781580000,2021-06-27T08:13:00Z,UNI/USDT,16.48,16.485,16.468,16.485,2114.992,34862.050576,39
1624781520000,2021-06-27T08:12:00Z,UNI/USDT,16.5,16.506,16.47,16.48,620.284,10231.634453,38
1624781460000,2021-06-27T08:11:00Z,UNI/USDT,16.504,16.504,16.489,16.493,350.04,5775.420391,15
1624781400000,2021-06-27T08:10:00Z,UNI/USDT,16.478,16.514,16.478,16.501,1254.329,20695.607062,79
1624781340000,2021-06-27T08:09:00Z,UNI/USDT,16.478,16.486,16.465,16.472,290.961,4793.766062,12
1624781280000,2021-06-27T08:08:00Z,UNI/USDT,16.444,16.478,16.444,16.465,2191.499,36045.75594,60
1624781220000,2021-06-27T08:07:00Z,UNI/USDT,16.417,16.444,16.417,16.444,1533.937,25215.243539,37
1624781160000,2021-06-27T08:06:00Z,UNI/USDT,16.423,16.431,16.413,16.42,320.649,5264.384431,23
1624781100000,2021-06-27T08:05:00Z,UNI/USDT,16.39,16.433,16.39,16.42,929.722,15262.446695,54
1624781040000,2021-06-27T08:04:00Z,UNI/USDT,16.387,16.404,16.378,16.395,879.343,14412.099871,29
1624780980000,2021-06-27T08:03:00Z,UNI/USDT,16.377,16.39,16.355,16.378,787.133,12881.988652,25
1624780920000,2021-06-27T08:02:00Z,UNI/USDT,16.415,16.415,16.36,16.363,1349.749,22110.232804,95
1624780860000,2021-06-27T08:01:00Z,UNI/USDT,16.425,16.439,16.39,16.398,7261.319,119106.588593,84
1624780800000,2021-06-27T08:00:00Z,UNI/USDT,16.438,16.446,16.41,16.414,1684.271,27665.836862,81
1624780740000,2021-06-27T07:59:00Z,UNI/USDT,16.423,16.455,16.42,16.452,1232.776,20258.722946,40
1624780680000,2021-06-27T07:58:00Z,UNI/USDT,16.441,16.448,16.433,16.434,330.679,5435.308466,17
1624780620000,2021-06-27T07:57:00Z,UNI/USDT,16.448,16.458,16.431,16.458,607.035,9987.780794,16
1624780560000,2021-06-27T07:56:00Z,UNI/USDT,16.453,16.453,16.433,16.433,121.115,1990.866139,10
1624780500000,2021-06-27T07:55:00Z,UNI/USDT,16.455,16.455,16.438,16.454,47.015,773.291482,6
1624780440000,2021-06-27T07:54:00Z,UNI/USDT,16.454,16.455,16.447,16.455,303.099,4986.684946,9
1624780380000,2021-06-27T07:53:00Z,UNI/USDT,16.464,16.472,16.454,16.472,281.819,4638.870466,10
1624780320000,2021-06-27T07:52:00Z,UNI/USDT,16.455,16.468,16.444,16.457,265.325,4366.754849,7
1624780260000,2021-06-27T07:51:00Z,UNI/USDT,16.455,16.463,16.435,16.463,695.641,11441.814175,26
1624780200000,2021-06-27T07:50:00Z,UNI/USDT,16.476,16.49,16.444,16.458,2752.904,45353.765095,75
1624780140000,2021-06-27T07:49:00Z,UNI/USDT,16.481,16.481,16.481,16.481,6.073,100.089113,2
1624780080000,2021-06-27T07:48:00Z,UNI/USDT,16.456,16.484,16.456,16.475,1098.19,18086.465774,33
1624780020000,2021-06-27T07:47:00Z,UNI/USDT,16.458,16.477,16.455,16.455,198.483,3266.731555,13
1624779960000,2021-06-27T07:46:00Z,UNI/USDT,16.457,16.47,16.452,16.458,475.673,7830.158317,23
1624779900000,2021-06-27T07:45:00Z,UNI/USDT,16.457,16.477,16.457,16.47,97.906,1612.626572,44
1624779840000,2021-06-27T07:44:00Z,UNI/USDT,16.454,16.455,16.45,16.45,49.057,807.126935,5
1624779780000,2021-06-27T07:43:00Z,UNI/USDT,16.436,16.461,16.436,16.453,128.076,2106.306056,14
1624779720000,2021-06-27T07:42:00Z,UNI/USDT,16.441,16.443,16.427,16.434,848.894,13954.517245,15
1624779660000,2021-06-27T07:41:00Z,UNI/USDT,16.438,16.462,16.438,16.446,504.284,8293.929706,26
1624779600000,2021-06-27T07:40:00Z,UNI/USDT,16.439,16.455,16.432,16.437,519.003,8535.116603,25
1624779540000,2021-06-27T07:39:00Z,UNI/USDT,16.436,16.442,16.428,16.428,197.779,3251.054675,17
1624779480000,2021-06-27T07:38:00Z,UNI/USDT,16.429,16.442,16.425,16.43,191.126,3139.876964,17
1624779420000,2021-06-27T07:37:00Z,UNI/USDT,16.431,16.458,16.43,16.436,2712.487,44614.899098,74
1624779360000,2021-06-27T07:36:00Z,UNI/USDT,16.441,16.454,16.4,16.413,6577.215,108097.686219,94
1624779300000,2021-06-27T07:35:00Z,UNI/USDT,16.358,16.457,16.358,16.436,3712.941,60937.983293,150
1624779240000,2021-06-27T07:34:00Z,UNI/USDT,16.357,16.358,16.355,16.358,54.529,891.863253,16
1624779180000,2021-06-27T07:33:00Z,UNI/USDT,16.351,16.364,16.35,16.364,758.612,12408.907458,27
1624779120000,2021-06-27T07:32:00Z,UNI/USDT,16.327,16.352,16.327,16.351,4768.46,77916.057773,104
1624779060000,2021-06-27T07:31:00Z,UNI/USDT,16.341,16.341,16.322,16.327,278.772,4551.269345,26
1624779000000,2021-06-27T07:30:00Z,UNI/USDT,16.321,16.337,16.321,16.337,117.449,1917.178185,8
1624778940000,2021-06-27T07:29:00Z,UNI/USDT,16.299,16.32,16.299,16.318,79.807,1301.329988,12
1624778880000,2021-06-27T07:28:00Z,UNI/USDT,16.315,16.323,16.298,16.298,1005.976,16407.818382,33
1624778820000,2021-06-27T07:27:00Z,UNI/USDT,16.337,16.337,16.318,16.335,2590.065,42304.149624,37
1624778760000,2021-06-27T07:26:00Z,UNI/USDT,16.351,16.353,16.338,16.338,362.208,5921.183948,16
1624778700000,2021-06-27T07:25:00Z,UNI/USDT,16.338,16.347,16.338,16.347,2.943,48.094281,3
1624778640000,2021-06-27T07:24:00Z,UNI/USDT,16.359,16.359,16.338,16.344,867.859,14187.624496,19
1624778580000,2021-06-27T07:23:00Z,UNI/USDT,16.357,16.364,16.352,16.353,245.734,4019.54509,15
1624778520000,2021-06-27T07:22:00Z,UNI/USDT,16.346,16.361,16.346,16.351,12.14,198.468205,3
1624778460000,2021-06-27T07:21:00Z,UNI/USDT,16.341,16.363,16.337,16.351,2547.428,41618.982411,39
1624778400000,2021-06-27T07:20:00Z,UNI/USDT,16.337,16.34,16.322,16.338,792.336,12943.253358,23
1624778340000,2021-06-27T07:19:00Z,UNI/USDT,16.341,16.353,16.327,16.33,696.71,11382.461805,24
1624778280000,2021-06-27T07:18:00Z,UNI/USDT,16.353,16.356,16.34,16.342,170.821,2793.534768,8
1624778220000,2021-06-27T07:17:00Z,UNI/USDT,16.34,16.37,16.322,16.356,1782.808,29122.620065,38
1624778160000,2021-06-27T07:16:00Z,UNI/USDT,16.357,16.357,16.332,16.338,46.662,762.714431,6
1624778100000,2021-06-27T07:15:00Z,UNI/USDT,16.366,16.381,16.343,16.361,1833.167,29995.151733,58
1624778040000,2021-06-27T07:14:00Z,UNI/USDT,16.315,16.373,16.309,16.361,1596.408,26085.746068,62
1624777980000,2021-06-27T07:13:00Z,UNI/USDT,16.292,16.327,16.292,16.314,535.922,8743.121761,25
1624777920000,2021-06-27T07:12:00Z,UNI/USDT,16.32,16.32,16.3,16.3,234.593,3825.901117,17
1624777860000,2021-06-27T07:11:00Z,UNI/USDT,16.318,16.319,16.3,16.319,247.231,4031.662067,18
1624777800000,2021-06-27T07:10:00Z,UNI/USDT,16.318,16.32,16.306,16.32,312.936,5106.470053,11
1624777740000,2021-06-27T07:09:00Z,UNI/USDT,16.322,16.322,16.303,16.318,759.272,12386.901166,16
1624777680000,2021-06-27T07:08:00Z,UNI/USDT,16.314,16.327,16.3,16.31,739.097,12055.434385,16
1624777620000,2021-06-27T07:07:00Z,UNI/USDT,16.322,16.325,16.308,16.308,135.792,2215.393175,18
1624777560000,2021-06-27T07:06:00Z,UNI/USDT,16.32,16.322,16.304,16.321,50.274,820.143148,8
1624777500000,2021-06-27T07:05:00Z,UNI/USDT,16.313,16.333,16.31,16.322,88.909,1450.765526,15
1624777440000,2021-06-27T07:04:00Z,UNI/USDT,16.287,16.321,16.281,16.321,653.184,10643.12599,37
1624777380000,2021-06-27T07:03:00Z,UNI/USDT,16.325,16.325,16.277,16.277,706.24,11512.066682,49
1624777320000,2021-06-27T07:02:00Z,UNI/USDT,16.314,16.342,16.314,16.326,307.249,5016.601555,21
1624777260000,2021-06-27T07:01:00Z,UNI/USDT,16.335,16.346,16.309,16.311,933.162,15243.170821,53
1624777200000,2021-06-27T07:00:00Z,UNI/USDT,16.285,16.34,16.277,16.327,748.829,12212.866767,48
1624777140000,2021-06-27T06:59:00Z,UNI/USDT,16.312,16.312,16.279,16.284,333.615,5435.763644,18
1624777080000,2021-06-27T06:58:00Z,UNI/USDT,16.302,16.322,16.296,16.308,496.591,8099.34942,20
1624777020000,2021-06-27T06:57:00Z,UNI/USDT,16.316,16.322,16.303,16.303,1831.984,29882.991579,22
1624776960000,2021-06-27T06:56:00Z,UNI/USDT,16.289,16.32,16.289,16.313,173.149,2823.484055,13
1624776900000,2021-06-27T06:55:00Z,UNI/USDT,16.29,16.313,16.283,16.291,480.001,7823.717012,20
1624776840000,2021-06-27T06:54:00Z,UNI/USDT,16.33,16.346,16.3,16.3,433.468,7080.416922,24
1624776780000,2021-06-27T06:53:00Z,UNI/USDT,16.332,16.347,16.326,16.336,498.714,8148.546023,31
1624776720000,2021-06-27T06:52:00Z,UNI/USDT,16.334,16.342,16.321,16.329,664.488,10853.666255,27
1624776660000,2021-06-27T06:51:00Z,UNI/USDT,16.362,16.369,16.33,16.348,3066.46,50130.959165,54
1624776600000,2021-06-27T06:50:00Z,UNI/USDT,16.369,16.382,16.35,16.364,432.505,7079.306048,27
1624776540000,2021-06-27T06:49:00Z,UNI/USDT,16.36,16.374,16.36,16.37,508.64,8324.562417,25
1624776480000,2021-06-27T06:48:00Z,UNI/USDT,16.359,16.359,16.35,16.359,563.608,9217.786496,18
1624776420000,2021-06-27T06:47:00Z,UNI/USDT,16.319,16.361,16.319,16.36,1243.37,20321.798831,45
1624776360000,2021-06-27T06:46:00Z,UNI/USDT,16.322,16.34,16.308,16.32,889.238,14512.727839,29
1624776300000,2021-06-27T06:45:00Z,UNI/USDT,16.278,16.323,16.278,16.315,393.808,6420.674324,33
1624776240000,2021-06-27T06:44:00Z,UNI/USDT,16.288,16.298,16.284,16.291,511.186,8327.771894,24
1624776180000,2021-06-27T06:43:00Z,UNI/USDT,16.283,16.284,16.27,16.279,312.768,5091.791819,17
1624776120000,2021-06-27T06:42:00Z,UNI/USDT,16.281,16.297,16.243,16.287,1781.461,28994.09681,87
1624776060000,2021-06-27T06:41:00Z,UNI/USDT,16.26,16.291,16.195,16.291,14936.29,242506.689905,426
1624776000000,2021-06-27T06:40:00Z,UNI/USDT,16.278,16.306,16.259,16.26,15378.21,250209.77755,252
1624775940000,2021-06-27T06:39:00Z,UNI/USDT,16.286,16.292,16.265,16.277,3456.29,56240.749219,96
1624775880000,2021-06-27T06:38:00Z,UNI/USDT,16.287,16.294,16.282,16.286,189.866,3092.805372,12
1624775820000,2021-06-27T06:37:00Z,UNI/USDT,16.297,16.307,16.283,16.283,1747.958,28490.423869,51
1624775760000,2021-06-27T06:36:00Z,UNI/USDT,16.285,16.299,16.278,16.289,787.996,12834.198139,65
1624775700000,2021-06-27T06:35:00Z,UNI/USDT,16.314,16.322,16.26,16.285,3240.108,52760.465644,241
1624775640000,2021-06-27T06:34:00Z,UNI/USDT,16.378,16.378,16.307,16.317,1680.322,27454.857262,86
1624775580000,2021-06-27T06:33:00Z,UNI/USDT,16.398,16.402,16.372,16.382,1823.121,29872.494929,69
1624775520000,2021-06-27T06:32:00Z,UNI/USDT,16.389,16.404,16.389,16.391,122.825,2013.831247,14
1624775460000,2021-06-27T06:31:00Z,UNI/USDT,16.396,16.402,16.384,16.389,82.343,1349.914966,15
1624775400000,2021-06-27T06:30:00Z,UNI/USDT,16.365,16.397,16.365,16.391,383.778,6291.468611,23
1624775340000,2021-06-27T06:29:00Z,UNI/USDT,16.368,16.38,16.362,16.364,191.498,3135.264121,22
1624775280000,2021-06-27T06:28:00Z,UNI/USDT,16.392,16.394,16.369,16.369,122.943,2014.552236,25
1624775220000,2021-06-27T06:27:00Z,UNI/USDT,16.363,16.393,16.348,16.381,737.095,12059.65345,34
1624775160000,2021-06-27T06:26:00Z,UNI/USDT,16.381,16.381,16.356,16.36,315.151,5159.541773,21
1624775100000,2021-06-27T06:25:00Z,UNI/USDT,16.412,16.412,16.38,16.383,409.544,6711.933499,23
1624775040000,2021-06-27T06:24:00Z,UNI/USDT,16.41,16.413,16.396,16.405,171.747,2817.582648,24
1624774980000,2021-06-27T06:23:00Z,UNI/USDT,16.397,16.413,16.394,16.411,466.729,7656.455077,27
1624774920000,2021-06-27T06:22:00Z,UNI/USDT,16.408,16.409,16.384,16.385,448.396,7352.188738,24
1624774860000,2021-06-27T06:21:00Z,UNI/USDT,16.376,16.405,16.376,16.396,3482.726,57073.575781,83
1624774800000,2021-06-27T06:20:00Z,UNI/USDT,16.369,16.376,16.336,16.375,7016.378,114765.884244,207
1624774740000,2021-06-27T06:19:00Z,UNI/USDT,16.391,16.391,16.358,16.371,1345.237,22028.345299,64
1624774680000,2021-06-27T06:18:00Z,UNI/USDT,16.413,16.413,16.387,16.394,314.669,5160.311914,31
1624774620000,2021-06-27T06:17:00Z,UNI/USDT,16.433,16.435,16.412,16.417,50.506,829.34945,12
1624774560000,2021-06-27T06:16:00Z,UNI/USDT,16.439,16.442,16.4,16.431,3915.501,64244.97786,92
1624774500000,2021-06-27T06:15:00Z,UNI/USDT,16.488,16.488,16.434,16.437,510.758,8404.363846,39
1624774440000,2021-06-27T06:14:00Z,UNI/USDT,16.488,16.503,16.486,16.491,148.015,2440.917547,39
1624774380000,2021-06-27T06:13:00Z,UNI/USDT,16.492,16.503,16.486,16.486,416.077,6860.974871,39
1624774320000,2021-06-27T06:12:00Z,UNI/USDT,16.516,16.53,16.493,16.493,680.664,11240.276347,43
1624774260000,2021-06-27T06:11:00Z,UNI/USDT,16.514,16.514,16.498,16.514,153.424,2532.289788,13
1624774200000,2021-06-27T06:10:00Z,UNI/USDT,16.531,16.55,16.513,16.513,3651.09,60404.640794,60
1624774140000,2021-06-27T06:09:00Z,UNI/USDT,16.531,16.531,16.496,16.531,807.275,13334.840027,39
1624774080000,2021-06-27T06:08:00Z,UNI/USDT,16.511,16.54,16.511,16.535,926.471,15306.414163,50
1624774020000,2021-06-27T06:07:00Z,UNI/USDT,16.464,16.51,16.464,16.501,2182.722,35994.134136,87
1624773960000,2021-06-27T06:06:00Z,UNI/USDT,16.467,16.477,16.46,16.464,389.676,6417.612164,30
1624773900000,2021-06-27T06:05:00Z,UNI/USDT,16.458,16.468,16.456,16.46,656.888,10812.81595,34
1624773840000,2021-06-27T06:04:00Z,UNI/USDT,16.448,16.464,16.448,16.452,950.626,15644.267754,36
1624773780000,2021-06-27T06:03:00Z,UNI/USDT,16.452,16.457,16.439,16.446,625.801,10292.915521,39
1624773720000,2021-06-27T06:02:00Z,UNI/USDT,16.472,16.475,16.453,16.454,396.471,6526.402045,31
1624773660000,2021-06-27T06:01:00Z,UNI/USDT,16.466,16.478,16.464,16.468,621.52,10235.384904,41
1624773600000,2021-06-27T06:00:00Z,UNI/USDT,16.458,16.466,16.446,16.466,1072.894,17655.065653,68
1624773540000,2021-06-27T05:59:00Z,UNI/USDT,16.453,16.462,16.453,16.456,480.898,7914.895052,18
1624773480000,2021-06-27T05:58:00Z,UNI/USDT,16.45,16.458,16.449,16.454,878.369,14452.77435,12
1624773420000,2021-06-27T05:57:00Z,UNI/USDT,16.439,16.455,16.431,16.451,1956.191,32163.980693,37
1624773360000,2021-06-27T05:56:00Z,UNI/USDT,16.431,16.444,16.422,16.444,397.139,6526.105647,21
1624773300000,2021-06-27T05:55:00Z,UNI/USDT,16.434,16.44,16.428,16.433,423.422,6958.651094,29
1624773240000,2021-06-27T05:54:00Z,UNI/USDT,16.422,16.438,16.422,16.432,482.194,7923.148434,19
1624773180000,2021-06-27T05:53:00Z,UNI/USDT,16.425,16.431,16.417,16.431,679.358,11153.899613,15
1624773120000,2021-06-27T05:52:00Z,UNI/USDT,16.434,16.437,16.413,16.418,573.778,9424.987475,31
1624773060000,2021-06-27T05:51:00Z,UNI/USDT,16.436,16.441,16.418,16.436,348.749,5731.700364,34
1624773000000,2021-06-27T05:50:00Z,UNI/USDT,16.413,16.435,16.413,16.435,454.979,7473.334159,38
1624772940000,2021-06-27T05:49:00Z,UNI/USDT,16.414,16.429,16.405,16.406,1082.751,17770.81446,59
1624772880000,2021-06-27T05:48:00Z,UNI/USDT,16.39,16.418,16.39,16.412,4108.134,67379.289093,109
1624772820000,2021-06-27T05:47:00Z,UNI/USDT,16.416,16.421,16.361,16.39,7690.709,125976.12199100001,227
1624772760000,2021-06-27T05:46:00Z,UNI/USDT,16.416,16.434,16.405,16.416,843.7,13849.845151,125
1624772700000,2021-06-27T05:45:00Z,UNI/USDT,16.434,16.458,16.403,16.416,3664.334,60180.378399,166
1624772640000,2021-06-27T05:44:00Z,UNI/USDT,16.421,16.448,16.411,16.439,1291.891,21216.171691,137
1624772580000,2021-06-27T05:43:00Z,UNI/USDT,16.492,16.492,16.402,16.411,4953.69,81413.524119,291
1624772520000,2021-06-27T05:42:00Z,UNI/USDT,16.499,16.508,16.472,16.484,5689.541,93868.309952,181
1624772460000,2021-06-27T05:41:00Z,UNI/USDT,16.584,16.595,16.491,16.491,7175.13,118558.94858,206
1624772400000,2021-06-27T05:40:00Z,UNI/USDT,16.614,16.614,16.579,16.581,2142.409,35536.03429,50
1624772340000,2021-06-27T05:39:00Z,UNI/USDT,16.627,16.627,16.615,16.622,191.884,3188.877967,11
1624772280000,2021-06-27T05:38:00Z,UNI/USDT,16.616,16.651,16.616,16.62,1130.912,18811.594482,49
1624772220000,2021-06-27T05:37:00Z,UNI/USDT,16.617,16.632,16.616,16.616,69.347,1152.915403,7
1624772160000,2021-06-27T05:36:00Z,UNI/USDT,16.621,16.621,16.61,16.617,172.941,2873.540043,14
1624772100000,2021-06-27T05:35:00Z,UNI/USDT,16.653,16.653,16.621,16.626,1264.906,21048.862688,39
1624772040000,2021-06-27T05:34:00Z,UNI/USDT,16.657,16.671,16.653,16.653,349.707,5825.638112,9
1624771980000,2021-06-27T05:33:00Z,UNI/USDT,16.658,16.679,16.658,16.665,374.113,6234.602145,35
1624771920000,2021-06-27T05:32:00Z,UNI/USDT,16.639,16.699,16.639,16.667,3569.348,59512.506306,83
1624771860000,2021-06-27T05:31:00Z,UNI/USDT,16.66,16.66,16.635,16.635,288.56,4803.704574,43
1624771800000,2021-06-27T05:30:00Z,UNI/USDT,16.662,16.728,16.65,16.65,6337.531,105851.920164,144
1624771740000,2021-06-27T05:29:00Z,UNI/USDT,16.652,16.66,16.651,16.655,101.469,1689.7283,11
1624771680000,2021-06-27T05:28:00Z,UNI/USDT,16.641,16.651,16.634,16.649,503.913,8386.812743,24
1624771620000,2021-06-27T05:27:00Z,UNI/USDT,16.626,16.644,16.626,16.637,336.872,5604.097157,10
1624771560000,2021-06-27T05:26:00Z,UNI/USDT,16.631,16.646,16.626,16.626,433.488,7211.168801,18
1624771500000,2021-06-27T05:25:00Z,UNI/USDT,16.654,16.654,16.625,16.625,385.427,6411.795954,28
1624771440000,2021-06-27T05:24:00Z,UNI/USDT,16.641,16.668,16.64,16.657,719.58,11986.298103,20
1624771380000,2021-06-27T05:23:00Z,UNI/USDT,16.627,16.642,16.616,16.64,314.053,5224.822947,10
1624771320000,2021-06-27T05:22:00Z,UNI/USDT,16.613,16.628,16.605,16.621,109.845,1824.86423,17
1624771260000,2021-06-27T05:21:00Z,UNI/USDT,16.639,16.646,16.62,16.62,3256.619,54147.571257,38
1624771200000,2021-06-27T05:20:00Z,UNI/USDT,16.627,16.627,16.61,16.61,31.997,531.60756,6
1624771140000,2021-06-27T05:19:00Z,UNI/USDT,16.641,16.641,16.621,16.627,81.165,1350.15423,5
1624771080000,2021-06-27T05:18:00Z,UNI/USDT,16.635,16.671,16.635,16.647,2090.16,34814.776483,69
1624771020000,2021-06-27T05:17:00Z,UNI/USDT,16.632,16.632,16.621,16.631,515.363,8569.806597,20
1624770960000,2021-06-27T05:16:00Z,UNI/USDT,16.64,16.645,16.636,16.636,105.002,1747.371947,9
1624770900000,2021-06-27T05:15:00Z,UNI/USDT,16.648,16.648,16.623,16.635,430.304,7159.962602,23
1624770840000,2021-06-27T05:14:00Z,UNI/USDT,16.648,16.665,16.648,16.656,15.972,266.056305,5
1624770780000,2021-06-27T05:13:00Z,UNI/USDT,16.653,16.665,16.644,16.665,175.896,2929.620899,7
1624770720000,2021-06-27T05:12:00Z,UNI/USDT,16.679,16.679,16.644,16.654,2076.047,34571.89266,42
1624770660000,2021-06-27T05:11:00Z,UNI/USDT,16.725,16.725,16.69,16.69,1616.854,27017.187028,60
1624770600000,2021-06-27T05:10:00Z,UNI/USDT,16.704,16.727,16.69,16.726,2976.848,49765.590372,79
1624770540000,2021-06-27T05:09:00Z,UNI/USDT,16.683,16.714,16.671,16.705,2808.699,46874.990816,47
1624770480000,2021-06-27T05:08:00Z,UNI/USDT,16.666,16.673,16.663,16.673,74.641,1243.880377,13
1624770420000,2021-06-27T05:07:00Z,UNI/USDT,16.673,16.673,16.662,16.662,65.505,1091.828525,6
1624770360000,2021-06-27T05:06:00Z,UNI/USDT,16.657,16.666,16.657,16.664,714.922,11910.492238,23
1624770300000,2021-06-27T05:05:00Z,UNI/USDT,16.67,16.673,16.662,16.666,151.116,2518.746955,11
1624770240000,2021-06-27T05:04:00Z,UNI/USDT,16.648,16.656,16.646,16.65,325.615,5421.901046,12
1624770180000,2021-06-27T05:03:00Z,UNI/USDT,16.652,16.664,16.648,16.648,468.216,7796.037852,15
1624770120000,2021-06-27T05:02:00Z,UNI/USDT,16.666,16.669,16.644,16.652,2318.724,38641.97975,32
1624770060000,2021-06-27T05:01:00Z,UNI/USDT,16.691,16.691,16.669,16.669,686.882,11455.871429,12
1624770000000,2021-06-27T05:00:00Z,UNI/USDT,16.67,16.702,16.668,16.693,5713.331,95361.791168,116
1624769940000,2021-06-27T04:59:00Z,UNI/USDT,16.648,16.658,16.643,16.658,165.779,2760.222853,7
1624769880000,2021-06-27T04:58:00Z,UNI/USDT,16.64,16.657,16.64,16.649,382.881,6374.379539,25
1624769820000,2021-06-27T04:57:00Z,UNI/USDT,16.642,16.652,16.629,16.64,1425.881,23723.930913,30
1624769760000,2021-06-27T04:56:00Z,UNI/USDT,16.651,16.653,16.636,16.644,91.233,1518.107034,10
1624769700000,2021-06-27T04:55:00Z,UNI/USDT,16.662,16.662,16.641,16.641,1039.57,17309.641778,40
1624769640000,2021-06-27T04:54:00Z,UNI/USDT,16.67,16.685,16.652,16.654,562.625,9379.395454,37
1624769580000,2021-06-27T04:53:00Z,UNI/USDT,16.669,16.67,16.661,16.666,165.881,2764.478994,27
1624769520000,2021-06-27T04:52:00Z,UNI/USDT,16.65,16.669,16.646,16.669,355.808,5925.443488,20
1624769460000,2021-06-27T04:51:00Z,UNI/USDT,16.647,16.653,16.637,16.648,123.841,2061.549608,15
1624769400000,2021-06-27T04:50:00Z,UNI/USDT,16.622,16.65,16.622,16.65,170.826,2841.793644,15
1624769340000,2021-06-27T04:49:00Z,UNI/USDT,16.633,16.633,16.61,16.63,178.221,2961.750218,14
1624769280000,2021-06-27T04:48:00Z,UNI/USDT,16.624,16.643,16.613,16.613,610.461,10153.289298,35
1624769220000,2021-06-27T04:47:00Z,UNI/USDT,16.626,16.635,16.626,16.629,51.405,854.879019,8
1624769160000,2021-06-27T04:46:00Z,UNI/USDT,16.618,16.635,16.617,16.632,311.729,5182.586194,17
1624769100000,2021-06-27T04:45:00Z,UNI/USDT,16.584,16.624,16.584,16.624,365.591,6068.554168,20
1624769040000,2021-06-27T04:44:00Z,UNI/USDT,16.601,16.605,16.586,16.586,294.597,4887.35252,21
1624768980000,2021-06-27T04:43:00Z,UNI/USDT,16.613,16.626,16.591,16.591,373.726,6206.564601,23
1624768920000,2021-06-27T04:42:00Z,UNI/USDT,16.607,16.615,16.596,16.599,304.531,5057.750994,36
1624768860000,2021-06-27T04:41:00Z,UNI/USDT,16.599,16.618,16.597,16.614,369.097,6129.219773,47
1624768800000,2021-06-27T04:40:00Z,UNI/USDT,16.587,16.601,16.571,16.596,642.623,10658.548138,30
1624768740000,2021-06-27T04:39:00Z,UNI/USDT,16.577,16.585,16.569,16.577,738.207,12240.712895999999,41
1624768680000,2021-06-27T04:38:00Z,UNI/USDT,16.58,16.581,16.555,16.581,1132.976,18779.969144,33
1624768620000,2021-06-27T04:37:00Z,UNI/USDT,16.574,16.579,16.564,16.579,675.454,11195.554521,17
1624768560000,2021-06-27T04:36:00Z,UNI/USDT,16.582,16.582,16.561,16.561,584.858,9692.85115,31
1624768500000,2021-06-27T04:35:00Z,UNI/USDT,16.548,16.579,16.548,16.568,5516.66,91362.248382,97
1624768440000,2021-06-27T04:34:00Z,UNI/USDT,16.533,16.552,16.521,16.548,900.166,14888.87254,47
1624768380000,2021-06-27T04:33:00Z,UNI/USDT,16.62,16.625,16.536,16.545,3012.081,49934.843574,98
1624768320000,2021-06-27T04:32:00Z,UNI/USDT,16.603,16.623,16.593,16.623,1513.099,25118.585567,60
1624768260000,2021-06-27T04:31:00Z,UNI/USDT,16.619,16.624,16.585,16.605,704.774,11704.366424,27
