unix,date,symbol,open,high,low,close,Volume LTC,Volume USDT,tradecount
1624621440000,2021-06-25T11:44:00Z,LTC/USDT,130.17,130.97,130.1,130.79,980.19176,128016.2291178,331
1624621380000,2021-06-25T11:43:00Z,LTC/USDT,130,130.27,129.93,130.12,356.12969,46321.3805399,100
1624621320000,2021-06-25T11:42:00Z,LTC/USDT,129.59,130.03,129.48,129.92,948.00178,123046.2165133,183
1624621260000,2021-06-25T11:41:00Z,LTC/USDT,129.95,129.95,129.53,129.6,397.23356,51516.9643657,97
1624621200000,2021-06-25T11:40:00Z,LTC/USDT,129.54,129.99,129.53,129.93,173.72246,22544.7737892,60
1624621140000,2021-06-25T11:39:00Z,LTC/USDT,129.92,129.92,129.52,129.53,243.11173,31526.5969705,97
1624621080000,2021-06-25T11:38:00Z,LTC/USDT,130.1,130.18,129.88,129.91,411.80698,53553.1697743,101
1624621020000,2021-06-25T11:37:00Z,LTC/USDT,129.69,130.09,129.69,130.08,259.15872,33647.3122325,91
1624620960000,2021-06-25T11:36:00Z,LTC/USDT,129.61,130.32,129.58,129.64,1574.00728,204675.1611275,416
1624620900000,2021-06-25T11:35:00Z,LTC/USDT,129,129.62,128.99,129.55,683.92136,88496.6818641,149
1624620840000,2021-06-25T11:34:00Z,LTC/USDT,128.96,129.09,128.96,129.04,405.85029,52364.9291045,101
1624620780000,2021-06-25T11:33:00Z,LTC/USDT,129.1,129.1,128.88,128.98,208.84435,26940.7529519,86
1624620720000,2021-06-25T11:32:00Z,LTC/USDT,129.32,129.33,129.02,129.06,130.45516,16849.7717305,69
1624620660000,2021-06-25T11:31:00Z,LTC/USDT,129.01,129.39,129,129.35,359.6578,46482.7906589,129
1624620600000,2021-06-25T11:30:00Z,LTC/USDT,128.86,129.07,128.58,129.07,1112.31002,143346.177094,198
1624620540000,2021-06-25T11:29:00Z,LTC/USDT,129.05,129.07,128.67,128.8,553.04438,71267.7629979,124
1624620480000,2021-06-25T11:28:00Z,LTC/USDT,129.33,129.38,128.9,129.06,404.71559,52279.1626221,86
1624620420000,2021-06-25T11:27:00Z,LTC/USDT,129.37,129.37,129.03,129.32,421.20597,54427.0110558,116
1624620360000,2021-06-25T11:26:00Z,LTC/USDT,129.05,129.37,129.04,129.36,579.92708,74938.9421353,127
1624620300000,2021-06-25T11:25:00Z,LTC/USDT,129.26,129.38,129,129.12,484.07684,62528.2785583,132
1624620240000,2021-06-25T11:24:00Z,LTC/USDT,129.1,129.47,129.03,129.3,232.42251,30034.6124444,106
1624620180000,2021-06-25T11:23:00Z,LTC/USDT,128.86,129.19,128.83,129.06,414.21689,53439.7401727,145
1624620120000,2021-06-25T11:22:00Z,LTC/USDT,128.77,129.07,128.77,128.82,1003.31501,129348.3078653,282
1624620060000,2021-06-25T11:21:00Z,LTC/USDT,128.95,129.06,128.63,128.76,1139.85586,146865.3434627,350
1624620000000,2021-06-25T11:20:00Z,LTC/USDT,129.12,129.18,128.87,128.96,948.68913,122392.4648824,320
1624619940000,2021-06-25T11:19:00Z,LTC/USDT,129.24,129.56,129,129.09,1364.99247,176331.5591107,431
1624619880000,2021-06-25T11:18:00Z,LTC/USDT,129.69,129.77,129.23,129.24,667.93681,86442.0745235,213
1624619820000,2021-06-25T11:17:00Z,LTC/USDT,129.69,129.84,129.52,129.69,423.37412,54902.6292371,126
1624619760000,2021-06-25T11:16:00Z,LTC/USDT,129.81,129.95,129.64,129.7,298.94814,38805.3227308,102
1624619700000,2021-06-25T11:15:00Z,LTC/USDT,129.9,130.11,129.76,129.85,546.82004,71039.0316607,180
1624619640000,2021-06-25T11:14:00Z,LTC/USDT,130.23,130.3,129.88,129.93,1076.00863,139946.1138367,262
1624619580000,2021-06-25T11:13:00Z,LTC/USDT,130.4,130.49,130.11,130.23,893.12826,116390.1847902,226
1624619520000,2021-06-25T11:12:00Z,LTC/USDT,130.79,130.93,130.38,130.42,778.79848,101796.8392583,205
1624619460000,2021-06-25T11:11:00Z,LTC/USDT,130.83,130.91,130.73,130.82,754.7667,98715.9910108,145
1624619400000,2021-06-25T11:10:00Z,LTC/USDT,130.97,131.05,130.83,130.84,396.83611,51977.8377986,110
1624619340000,2021-06-25T11:09:00Z,LTC/USDT,131.03,131.03,130.92,131.01,210.12175,27521.1363595,87
1624619280000,2021-06-25T11:08:00Z,LTC/USDT,131.01,131.06,130.95,131.04,172.09856,22548.1268586,71
1624619220000,2021-06-25T11:07:00Z,LTC/USDT,130.93,131.09,130.93,131.02,218.18581,28590.8988489,77
1624619160000,2021-06-25T11:06:00Z,LTC/USDT,130.83,131.04,130.78,130.9,311.80671,40826.499597,111
1624619100000,2021-06-25T11:05:00Z,LTC/USDT,130.87,130.97,130.75,130.81,424.81574,55606.8548887,123
1624619040000,2021-06-25T11:04:00Z,LTC/USDT,130.83,131,130.72,130.85,1443.82269,188956.6860647,203
1624618980000,2021-06-25T11:03:00Z,LTC/USDT,130.74,130.88,130.7,130.8,445.2909,58241.2564414,126
1624618920000,2021-06-25T11:02:00Z,LTC/USDT,130.53,130.77,130.45,130.76,491.85344,64228.9604764,115
1624618860000,2021-06-25T11:01:00Z,LTC/USDT,130.37,130.58,130.28,130.58,283.78675,37019.2087752,85
1624618800000,2021-06-25T11:00:00Z,LTC/USDT,130.45,130.45,130.16,130.4,732.40557,95422.6977781,101
1624618740000,2021-06-25T10:59:00Z,LTC/USDT,130.47,130.55,130.4,130.45,268.22396,34995.5426897,91
1624618680000,2021-06-25T10:58:00Z,LTC/USDT,130.16,130.55,130.16,130.46,769.84652,100350.5433048,189
1624618620000,2021-06-25T10:57:00Z,LTC/USDT,130.22,130.22,130.09,130.16,242.23697,31535.0142795,91
1624618560000,2021-06-25T10:56:00Z,LTC/USDT,130.23,130.25,130.1,130.15,180.4254,23484.4767571,71
1624618500000,2021-06-25T10:55:00Z,LTC/USDT,129.87,130.24,129.87,130.24,220.95324,28740.208363,132
1624618440000,2021-06-25T10:54:00Z,LTC/USDT,129.64,129.9,129.61,129.9,209.69352,27208.1825912,91
1624618380000,2021-06-25T10:53:00Z,LTC/USDT,129.95,129.95,129.5,129.64,692.20991,89798.6551361,168
1624618320000,2021-06-25T10:52:00Z,LTC/USDT,129.56,129.95,129.52,129.95,300.94461,39047.7030974,67
1624618260000,2021-06-25T10:51:00Z,LTC/USDT,130.18,130.18,129.54,129.59,336.30776,43669.2784197,153
1624618200000,2021-06-25T10:50:00Z,LTC/USDT,130.39,130.41,130.11,130.16,185.26773,24138.3358712,82
1624618140000,2021-06-25T10:49:00Z,LTC/USDT,130.23,130.47,130.18,130.38,486.94465,63462.1867028,194
1624618080000,2021-06-25T10:48:00Z,LTC/USDT,130.23,130.29,130.19,130.19,97.69569,12723.515485,61
1624618020000,2021-06-25T10:47:00Z,LTC/USDT,130.12,130.28,129.86,130.24,504.26012,65627.4441445,179
1624617960000,2021-06-25T10:46:00Z,LTC/USDT,129.76,130.15,129.65,130.14,395.36888,51355.9816077,222
1624617900000,2021-06-25T10:45:00Z,LTC/USDT,129.54,129.91,129.48,129.71,547.86621,71036.0793638,194
1624617840000,2021-06-25T10:44:00Z,LTC/USDT,129.39,129.6,129.1,129.6,917.55798,118669.3620137,321
1624617780000,2021-06-25T10:43:00Z,LTC/USDT,129.5,129.54,129.33,129.39,403.99088,52281.3840822,229
1624617720000,2021-06-25T10:42:00Z,LTC/USDT,129.41,129.7,129.32,129.51,891.29736,115426.3201587,323
1624617660000,2021-06-25T10:41:00Z,LTC/USDT,129.84,130.03,129.41,129.41,1299.73409,168482.5469779,516
1624617600000,2021-06-25T10:40:00Z,LTC/USDT,130.33,130.33,129.89,129.89,314.2709,40875.4963299,147
1624617540000,2021-06-25T10:39:00Z,LTC/USDT,130.45,130.49,130.3,130.3,130.79276,17054.418197,72
1624617480000,2021-06-25T10:38:00Z,LTC/USDT,130.51,130.55,130.28,130.43,305.74937,39889.0497513,94
1624617420000,2021-06-25T10:37:00Z,LTC/USDT,130.45,130.51,130.19,130.51,126.43965,16489.8778358,73
1624617360000,2021-06-25T10:36:00Z,LTC/USDT,130.47,130.47,130.22,130.45,437.88562,57057.0096547,92
1624617300000,2021-06-25T10:35:00Z,LTC/USDT,130.48,130.55,130.34,130.47,623.2622,81327.7181521,141
1624617240000,2021-06-25T10:34:00Z,LTC/USDT,130.21,130.48,130.18,130.48,510.8058,66586.1609607,93
1624617180000,2021-06-25T10:33:00Z,LTC/USDT,130.27,130.48,130.22,130.22,341.61971,44534.5654736,139
1624617120000,2021-06-25T10:32:00Z,LTC/USDT,129.91,130.23,129.88,130.23,224.86465,29251.9049368,115
1624617060000,2021-06-25T10:31:00Z,LTC/USDT,130.3,130.32,129.88,129.91,267.89511,34838.4660625,125
1624617000000,2021-06-25T10:30:00Z,LTC/USDT,129.91,130.4,129.68,130.31,1204.39185,156708.874771,235
1624616940000,2021-06-25T10:29:00Z,LTC/USDT,130.17,130.21,129.86,129.89,810.65315,105397.32505,168
1624616880000,2021-06-25T10:28:00Z,LTC/USDT,130.13,130.41,130.13,130.18,279.6557,36424.8404802,165
1624616820000,2021-06-25T10:27:00Z,LTC/USDT,130.22,130.22,130.01,130.13,274.81476,35755.7051498,114
1624616760000,2021-06-25T10:26:00Z,LTC/USDT,130.3,130.45,130.17,130.21,181.90972,23707.2948972,137
1624616700000,2021-06-25T10:25:00Z,LTC/USDT,130.22,130.37,130.19,130.27,131.84526,17175.6518524,86
1624616640000,2021-06-25T10:24:00Z,LTC/USDT,130.48,130.5,130.21,130.22,584.60287,76210.8374046,146
1624616580000,2021-06-25T10:23:00Z,LTC/USDT,130.43,130.52,130.39,130.5,108.24039,14120.4235155,83
1624616520000,2021-06-25T10:22:00Z,LTC/USDT,130.46,130.55,130.29,130.43,203.35598,26524.5107225,81
1624616460000,2021-06-25T10:21:00Z,LTC/USDT,130.34,130.49,130.12,130.48,748.78255,97522.8826825,189
1624616400000,2021-06-25T10:20:00Z,LTC/USDT,130.51,130.74,130.28,130.34,502.16388,65523.2106254,165
1624616340000,2021-06-25T10:19:00Z,LTC/USDT,130.88,130.88,130.44,130.49,292.31063,38186.3446554,127
1624616280000,2021-06-25T10:18:00Z,LTC/USDT,131.11,131.17,130.85,130.87,277.04494,36305.06555,110
1624616220000,2021-06-25T10:17:00Z,LTC/USDT,130.98,131.12,130.93,131.11,540.77278,70859.6254843,173
1624616160000,2021-06-25T10:16:00Z,LTC/USDT,130.96,131,130.92,130.99,434.97207,56976.2978365,104
1624616100000,2021-06-25T10:15:00Z,LTC/USDT,130.8,131,130.8,130.92,417.59613,54678.7908901,126
1624616040000,2021-06-25T10:14:00Z,LTC/USDT,130.6,130.82,130.6,130.79,210.16262,27477.1390401,96
1624615980000,2021-06-25T10:13:00Z,LTC/USDT,130.4,130.67,130.4,130.6,183.88687,24012.2990448,89
1624615920000,2021-06-25T10:12:00Z,LTC/USDT,130.41,130.51,130.37,130.37,217.52231,28370.4752962,108
1624615860000,2021-06-25T10:11:00Z,LTC/USDT,130.16,130.41,130.16,130.41,229.29531,29881.5687668,94
1624615800000,2021-06-25T10:10:00Z,LTC/USDT,130.22,130.28,130.08,130.09,371.6599,48375.4444666,95
1624615740000,2021-06-25T10:09:00Z,LTC/USDT,130.2,130.29,130.16,130.23,647.83871,84359.2277049,116
1624615680000,2021-06-25T10:08:00Z,LTC/USDT,130.49,130.51,130.07,130.21,309.46693,40294.7312613,127
1624615620000,2021-06-25T10:07:00Z,LTC/USDT,130.64,130.68,130.33,130.49,383.07495,49976.5277732,153
1624615560000,2021-06-25T10:06:00Z,LTC/USDT,130.79,130.8,130.59,130.63,708.26316,92546.1190408,137
1624615500000,2021-06-25T10:05:00Z,LTC/USDT,130.76,130.81,130.55,130.74,318.00093,41552.4536995,120
1624615440000,2021-06-25T10:04:00Z,LTC/USDT,130.65,130.86,130.65,130.75,312.0802,40805.6920048,95
1624615380000,2021-06-25T10:03:00Z,LTC/USDT,130.96,130.99,130.6,130.62,547.83396,71671.454448,137
1624615320000,2021-06-25T10:02:00Z,LTC/USDT,130.74,131,130.55,131,928.89536,121486.7054734,261
1624615260000,2021-06-25T10:01:00Z,LTC/USDT,130.34,130.8,130.22,130.76,1218.5893,159021.3487192,277
1624615200000,2021-06-25T10:00:00Z,LTC/USDT,129.8,130.33,129.42,130.33,1366.57355,177443.2844912,469
1624615140000,2021-06-25T09:59:00Z,LTC/USDT,129.89,130.08,129.58,129.77,378.26698,49100.9049336,130
1624615080000,2021-06-25T09:58:00Z,LTC/USDT,129.85,130.22,129.85,129.88,339.15264,44098.3009123,135
1624615020000,2021-06-25T09:57:00Z,LTC/USDT,129.85,129.98,129.59,129.77,968.84682,125725.4158984,352
1624614960000,2021-06-25T09:56:00Z,LTC/USDT,130.5,130.54,129.87,129.88,718.51315,93528.5160731,173
1624614900000,2021-06-25T09:55:00Z,LTC/USDT,130.39,130.56,130.31,130.51,410.0827,53483.9012029,115
1624614840000,2021-06-25T09:54:00Z,LTC/USDT,130.32,130.41,130.21,130.36,316.40173,41238.7882538,83
1624614780000,2021-06-25T09:53:00Z,LTC/USDT,130.21,130.38,130.2,130.36,343.28051,44742.1267477,73
1624614720000,2021-06-25T09:52:00Z,LTC/USDT,130.35,130.38,130.15,130.24,351.45528,45781.6862544,112
1624614660000,2021-06-25T09:51:00Z,LTC/USDT,130.52,130.52,130.25,130.38,251.75863,32835.128367,105
1624614600000,2021-06-25T09:50:00Z,LTC/USDT,130.1,130.53,130.1,130.5,493.64929,64372.8891251,237
1624614540000,2021-06-25T09:49:00Z,LTC/USDT,129.87,130.2,129.84,130.1,2622.91881,341351.3675214,322
1624614480000,2021-06-25T09:48:00Z,LTC/USDT,130.04,130.1,129.79,129.91,660.11265,85798.1101027,144
1624614420000,2021-06-25T09:47:00Z,LTC/USDT,130.06,130.34,130.01,130.1,1265.94233,164771.3298875,193
1624614360000,2021-06-25T09:46:00Z,LTC/USDT,130,130.38,129.8,129.98,2489.8236,323778.6067248,663
1624614300000,2021-06-25T09:45:00Z,LTC/USDT,130.4,130.66,130,130,2892.93863,376650.8979751,761
1624614240000,2021-06-25T09:44:00Z,LTC/USDT,130.56,130.67,130.37,130.41,1370.235,178797.3123006,254
1624614180000,2021-06-25T09:43:00Z,LTC/USDT,130.62,130.87,130.56,130.56,332.26602,43425.704526,126
1624614120000,2021-06-25T09:42:00Z,LTC/USDT,130.93,130.99,130.46,130.62,1248.51834,163088.044431,297
1624614060000,2021-06-25T09:41:00Z,LTC/USDT,130.83,131.03,130.79,130.89,243.89036,31914.7129947,113
1624614000000,2021-06-25T09:40:00Z,LTC/USDT,131.16,131.21,130.83,130.84,683.17916,89515.0035078,238
1624613940000,2021-06-25T09:39:00Z,LTC/USDT,131.23,131.28,131.1,131.13,256.5822,33666.4802794,90
1624613880000,2021-06-25T09:38:00Z,LTC/USDT,131.14,131.25,131.08,131.2,289.04278,37904.0266452,70
1624613820000,2021-06-25T09:37:00Z,LTC/USDT,131.35,131.35,131.11,131.12,570.10975,74800.4203417,143
1624613760000,2021-06-25T09:36:00Z,LTC/USDT,131.57,131.57,131.17,131.36,1868.98641,245460.8872675,328
1624613700000,2021-06-25T09:35:00Z,LTC/USDT,131.46,131.58,131.45,131.58,84.52473,11116.4318941,83
1624613640000,2021-06-25T09:34:00Z,LTC/USDT,131.53,131.54,131.44,131.47,153.9731,20242.1218919,42
1624613580000,2021-06-25T09:33:00Z,LTC/USDT,131.34,131.54,131.31,131.5,193.41046,25415.8295569,79
1624613520000,2021-06-25T09:32:00Z,LTC/USDT,131.47,131.62,131.33,131.34,692.80163,91070.4070064,155
1624613460000,2021-06-25T09:31:00Z,LTC/USDT,131.61,131.75,131.48,131.48,428.04525,56351.4834242,116
1624613400000,2021-06-25T09:30:00Z,LTC/USDT,132.02,132.02,131.5,131.63,3023.0835,397933.7284296,252
1624613340000,2021-06-25T09:29:00Z,LTC/USDT,132.05,132.07,131.91,132.02,722.202,95344.5462678,112
1624613280000,2021-06-25T09:28:00Z,LTC/USDT,132.17,132.2,132,132.04,397.96461,52573.4582876,81
1624613220000,2021-06-25T09:27:00Z,LTC/USDT,132.16,132.27,132.16,132.23,171.63145,22691.0281004,43
1624613160000,2021-06-25T09:26:00Z,LTC/USDT,132.3,132.3,132.1,132.18,433.897,57358.2510538,135
1624613100000,2021-06-25T09:25:00Z,LTC/USDT,132.4,132.41,132.31,132.32,267.31871,35382.1443896,80
1624613040000,2021-06-25T09:24:00Z,LTC/USDT,132.39,132.57,132.34,132.43,118.03203,15633.8401207,45
1624612980000,2021-06-25T09:23:00Z,LTC/USDT,132.36,132.49,132.33,132.39,139.07194,18417.3194703,55
1624612920000,2021-06-25T09:22:00Z,LTC/USDT,132.48,132.56,132.35,132.36,52.35941,6933.3873766,45
1624612860000,2021-06-25T09:21:00Z,LTC/USDT,132.5,132.65,132.46,132.48,96.98922,12852.6062375,59
1624612800000,2021-06-25T09:20:00Z,LTC/USDT,132.71,132.71,132.48,132.48,494.26978,65501.9384204,86
1624612740000,2021-06-25T09:19:00Z,LTC/USDT,132.47,132.76,132.47,132.68,476.66175,63222.5983272,110
1624612680000,2021-06-25T09:18:00Z,LTC/USDT,132.5,132.5,132.43,132.47,44.53273,5899.1944471,35
1624612620000,2021-06-25T09:17:00Z,LTC/USDT,132.43,132.53,132.35,132.49,905.60522,119913.4949415,107
1624612560000,2021-06-25T09:16:00Z,LTC/USDT,132.44,132.45,132.31,132.39,83.79083,11092.212058,60
1624612500000,2021-06-25T09:15:00Z,LTC/USDT,132.6,132.62,132.41,132.41,216.62035,28695.2629089,60
1624612440000,2021-06-25T09:14:00Z,LTC/USDT,132.52,132.63,132.49,132.6,482.35477,63947.5486905,113
1624612380000,2021-06-25T09:13:00Z,LTC/USDT,132.42,132.56,132.38,132.55,146.59242,19421.1783973,69
1624612320000,2021-06-25T09:12:00Z,LTC/USDT,132.35,132.5,132.28,132.43,308.45296,40832.949275,89
1624612260000,2021-06-25T09:11:00Z,LTC/USDT,132.18,132.42,132.18,132.36,792.94021,104865.1717129,124
1624612200000,2021-06-25T09:10:00Z,LTC/USDT,132.08,132.18,132.08,132.18,220.34238,29110.4588275,65
1624612140000,2021-06-25T09:09:00Z,LTC/USDT,132.11,132.17,132.06,132.08,67.25541,8884.350389,26
1624612080000,2021-06-25T09:08:00Z,LTC/USDT,132.15,132.24,132.09,132.09,92.3128,12198.8873402,41
1624612020000,2021-06-25T09:07:00Z,LTC/USDT,132.13,132.18,132.06,132.13,110.74269,14629.3750892,45
1624611960000,2021-06-25T09:06:00Z,LTC/USDT,132.17,132.21,132.03,132.08,109.53906,14472.6325903,63
1624611900000,2021-06-25T09:05:00Z,LTC/USDT,132.25,132.33,132.1,132.16,201.85855,26688.2158372,103
1624611840000,2021-06-25T09:04:00Z,LTC/USDT,131.93,132.26,131.93,132.26,288.98365,38176.0865608,163
1624611780000,2021-06-25T09:03:00Z,LTC/USDT,131.59,131.95,131.58,131.83,113.61019,14968.6651151,48
1624611720000,2021-06-25T09:02:00Z,LTC/USDT,131.6,131.72,131.51,131.57,121.47842,15987.0845773,80
1624611660000,2021-06-25T09:01:00Z,LTC/USDT,131.77,131.89,131.54,131.6,765.97578,100902.9631837,155
1624611600000,2021-06-25T09:00:00Z,LTC/USDT,132.27,132.27,131.7,131.78,311.11353,41043.0317403,162
1624611540000,2021-06-25T08:59:00Z,LTC/USDT,132.23,132.39,132.12,132.27,393.7854,52080.8703934,80
1624611480000,2021-06-25T08:58:00Z,LTC/USDT,132.22,132.39,132.16,132.19,365.54642,48343.6037308,81
1624611420000,2021-06-25T08:57:00Z,LTC/USDT,132.29,132.5,132.23,132.24,176.26215,23323.6676579,86
1624611360000,2021-06-25T08:56:00Z,LTC/USDT,132.64,132.64,132.23,132.25,335.63043,44431.4570797,90
1624611300000,2021-06-25T08:55:00Z,LTC/USDT,132.7,132.76,132.43,132.74,481.76001,63873.3584137,184
1624611240000,2021-06-25T08:54:00Z,LTC/USDT,132.23,132.69,132.23,132.69,955.37908,126611.1719411,348
1624611180000,2021-06-25T08:53:00Z,LTC/USDT,131.59,132.24,131.59,132.22,617.42805,81527.9912317,190
1624611120000,2021-06-25T08:52:00Z,LTC/USDT,131.53,131.6,131.46,131.6,84.92729,11167.7379802,32
1624611060000,2021-06-25T08:51:00Z,LTC/USDT,131.48,131.65,131.4,131.51,69.55568,9147.9626311,49
1624611000000,2021-06-25T08:50:00Z,LTC/USDT,131.43,131.58,131.43,131.51,71.13388,9353.2517279,32
1624610940000,2021-06-25T08:49:00Z,LTC/USDT,131.41,131.45,131.35,131.39,79.26138,10413.0148966,49
1624610880000,2021-06-25T08:48:00Z,LTC/USDT,131.54,131.6,131.35,131.45,161.79987,21270.2211414,75
1624610820000,2021-06-25T08:47:00Z,LTC/USDT,131.6,131.81,131.49,131.54,366.93618,48310.2974136,122
1624610760000,2021-06-25T08:46:00Z,LTC/USDT,131.66,131.66,131.43,131.53,230.3351,30288.5463646,99
1624610700000,2021-06-25T08:45:00Z,LTC/USDT,131.98,131.99,131.62,131.67,363.75201,47964.4788269,86
1624610640000,2021-06-25T08:44:00Z,LTC/USDT,131.98,132.02,131.87,131.97,154.51998,20392.8642525,45
1624610580000,2021-06-25T08:43:00Z,LTC/USDT,131.92,132.06,131.8,132.01,238.92965,31528.2272163,64
1624610520000,2021-06-25T08:42:00Z,LTC/USDT,131.86,132.11,131.84,131.94,220.95285,29161.1785588,54
1624610460000,2021-06-25T08:41:00Z,LTC/USDT,131.9,132.07,131.86,131.86,176.44142,23285.212738,87
1624610400000,2021-06-25T08:40:00Z,LTC/USDT,131.75,131.89,131.67,131.85,120.64335,15901.8316424,49
1624610340000,2021-06-25T08:39:00Z,LTC/USDT,131.83,131.99,131.72,131.72,79.57044,10491.3254215,60
1624610280000,2021-06-25T08:38:00Z,LTC/USDT,131.62,131.83,131.55,131.83,177.90177,23420.5029648,66
1624610220000,2021-06-25T08:37:00Z,LTC/USDT,131.84,131.97,131.6,131.61,173.90973,22929.1923817,69
1624610160000,2021-06-25T08:36:00Z,LTC/USDT,131.75,131.91,131.69,131.82,127.78734,16839.614549,52
1624610100000,2021-06-25T08:35:00Z,LTC/USDT,132.09,132.2,131.65,131.67,224.27403,29570.3969297,101
1624610040000,2021-06-25T08:34:00Z,LTC/USDT,132.17,132.17,131.97,132.05,144.98904,19146.9672249,70
1624609980000,2021-06-25T08:33:00Z,LTC/USDT,132.15,132.24,132.09,132.17,288.33407,38107.9724221,72
1624609920000,2021-06-25T08:32:00Z,LTC/USDT,132.11,132.2,132.01,132.17,121.84344,16102.1063739,65
1624609860000,2021-06-25T08:31:00Z,LTC/USDT,131.94,132.17,131.92,132.11,317.34953,41911.6040182,108
1624609800000,2021-06-25T08:30:00Z,LTC/USDT,131.89,131.92,131.45,131.91,477.93069,62941.1407383,150
1624609740000,2021-06-25T08:29:00Z,LTC/USDT,131.83,132,131.83,131.89,123.807,16334.4763934,72
1624609680000,2021-06-25T08:28:00Z,LTC/USDT,131.97,131.98,131.71,131.84,367.92224,48497.2436527,90
1624609620000,2021-06-25T08:27:00Z,LTC/USDT,131.93,132,131.88,132,225.37152,29733.8707131,72
1624609560000,2021-06-25T08:26:00Z,LTC/USDT,131.69,131.94,131.61,131.93,259.21007,34157.7339481,101
1624609500000,2021-06-25T08:25:00Z,LTC/USDT,131.28,131.69,131.21,131.69,248.7617,32691.3689683,100
1624609440000,2021-06-25T08:24:00Z,LTC/USDT,131.52,131.52,131.27,131.28,125.98853,16553.7885986,78
1624609380000,2021-06-25T08:23:00Z,LTC/USDT,131.76,131.81,131.53,131.53,176.82729,23283.2230237,81
1624609320000,2021-06-25T08:22:00Z,LTC/USDT,131.76,131.8,131.52,131.68,166.61644,21931.92594,76
1624609260000,2021-06-25T08:21:00Z,LTC/USDT,131.47,131.86,131.39,131.77,415.0146,54640.1002737,145
1624609200000,2021-06-25T08:20:00Z,LTC/USDT,130.98,131.59,130.93,131.49,738.18452,96929.7487244,258
1624609140000,2021-06-25T08:19:00Z,LTC/USDT,131.07,131.07,130.64,130.98,662.19556,86621.4868156,249
1624609080000,2021-06-25T08:18:00Z,LTC/USDT,131.03,131.32,130.95,131.13,520.06346,68191.542691,209
1624609020000,2021-06-25T08:17:00Z,LTC/USDT,131.11,131.16,130.72,131.02,1341.84822,175670.0749345,405
1624608960000,2021-06-25T08:16:00Z,LTC/USDT,131.5,131.5,131.01,131.12,1171.32731,153652.3455852,262
1624608900000,2021-06-25T08:15:00Z,LTC/USDT,131.37,131.66,131.33,131.51,555.76586,73089.4866576,204
1624608840000,2021-06-25T08:14:00Z,LTC/USDT,131.71,131.71,131.24,131.44,1024.08235,134634.3627752,292
1624608780000,2021-06-25T08:13:00Z,LTC/USDT,131.9,131.91,131.69,131.73,501.28939,66065.7881749,189
1624608720000,2021-06-25T08:12:00Z,LTC/USDT,131.97,132.14,131.86,131.86,378.42048,49938.3228135,94
1624608660000,2021-06-25T08:11:00Z,LTC/USDT,132.36,132.47,131.83,131.97,525.59196,69481.1485288,129
1624608600000,2021-06-25T08:10:00Z,LTC/USDT,132.51,132.51,132.26,132.36,166.37988000000001,22026.793149,65
1624608540000,2021-06-25T08:09:00Z,LTC/USDT,132.55,132.59,132.3,132.46,214.47879,28409.917642,131
1624608480000,2021-06-25T08:08:00Z,LTC/USDT,132.29,132.55,132.29,132.55,522.05328,69141.7167986,225
1624608420000,2021-06-25T08:07:00Z,LTC/USDT,132.28,132.32,132.02,132.28,339.32373,44846.4891131,104
1624608360000,2021-06-25T08:06:00Z,LTC/USDT,132.34,132.55,132.19,132.26,1146.32775,151765.9374707,295
1624608300000,2021-06-25T08:05:00Z,LTC/USDT,132.01,132.48,132.01,132.31,695.99489,92062.971854,280
1624608240000,2021-06-25T08:04:00Z,LTC/USDT,131.38,132.01,131.3,132,513.28858,67611.698066,161
1624608180000,2021-06-25T08:03:00Z,LTC/USDT,131.42,131.43,131,131.39,1562.11312,204906.7268475,403
1624608120000,2021-06-25T08:02:00Z,LTC/USDT,131.74,131.83,131.4,131.42,467.12828,61481.5913214,161
1624608060000,2021-06-25T08:01:00Z,LTC/USDT,131.93,132.02,131.75,131.75,363.1491,47894.6881368,130
1624608000000,2021-06-25T08:00:00Z,LTC/USDT,132.05,132.09,131.86,131.95,371.84325,49066.460815,110
1624607940000,2021-06-25T07:59:00Z,LTC/USDT,132.15,132.27,132.06,132.06,229.38269,30313.1863118,92
1624607880000,2021-06-25T07:58:00Z,LTC/USDT,132.12,132.27,132.11,132.19,128.92598,17043.1486766,63
1624607820000,2021-06-25T07:57:00Z,LTC/USDT,132.2,132.3,132.1,132.15,479.35292,63361.3255668,123
1624607760000,2021-06-25T07:56:00Z,LTC/USDT,132.17,132.26,132.06,132.16,395.1258,52217.5408682,138
1624607700000,2021-06-25T07:55:00Z,LTC/USDT,131.79,132.15,131.79,132.15,297.96977,39327.0426001,111
1624607640000,2021-06-25T07:54:00Z,LTC/USDT,131.9,132.03,131.78,131.84,175.24793,23112.8641039,102
1624607580000,2021-06-25T07:53:00Z,LTC/USDT,132.02,132.07,131.88,131.89,337.61757,44565.4879932,114
1624607520000,2021-06-25T07:52:00Z,LTC/USDT,132.06,132.19,132.01,132.07,162.10411,21410.9825067,98
1624607460000,2021-06-25T07:51:00Z,LTC/USDT,132.12,132.33,132.05,132.06,960.65118,126975.3983199,167
1624607400000,2021-06-25T07:50:00Z,LTC/USDT,132.04,132.17,131.83,132.12,2316.71183,305872.7571755,233
1624607340000,2021-06-25T07:49:00Z,LTC/USDT,132.02,132.13,131.77,132.06,659.42338,87021.7000769,150
1624607280000,2021-06-25T07:48:00Z,LTC/USDT,131.65,132.06,131.65,132.05,331.71043,43752.8300862,131
