unix,date,symbol,open,high,low,close,Volume ADA,Volume USDT,tradecount
1624662720000,2021-06-25T23:12:00Z,ADA/USDT,1.2695,1.2697,1.2643,1.2675,194394.56,246168.967277,279
1624662660000,2021-06-25T23:11:00Z,ADA/USDT,1.2688,1.27,1.2671,1.2695,120364.32,152637.852616,203
1624662600000,2021-06-25T23:10:00Z,ADA/USDT,1.2656,1.27,1.2649,1.2688,129629.29,164351.653009,219
1624662540000,2021-06-25T23:09:00Z,ADA/USDT,1.2659,1.2671,1.264,1.2655,118383.15,149795.43986400001,193
1624662480000,2021-06-25T23:08:00Z,ADA/USDT,1.2664,1.2683,1.2657,1.2657,138371.49,175290.14765,272
1624662420000,2021-06-25T23:07:00Z,ADA/USDT,1.2675,1.27,1.2648,1.266,250658.38,317882.688885,447
1624662360000,2021-06-25T23:06:00Z,ADA/USDT,1.2632,1.2694,1.2618,1.2676,257335.4,325572.216171,539
1624662300000,2021-06-25T23:05:00Z,ADA/USDT,1.2595,1.2653,1.2594,1.2627,245810.05,310102.699648,477
1624662240000,2021-06-25T23:04:00Z,ADA/USDT,1.2587,1.2595,1.2558,1.2595,60149,75649.944843,124
1624662180000,2021-06-25T23:03:00Z,ADA/USDT,1.2568,1.2586,1.255,1.2586,66228.58,83207.97437,175
1624662120000,2021-06-25T23:02:00Z,ADA/USDT,1.2593,1.2594,1.2551,1.2569,154835.89,194673.958787,248
1624662060000,2021-06-25T23:01:00Z,ADA/USDT,1.2521,1.2594,1.2521,1.2588,217846.76,273532.461525,367
1624662000000,2021-06-25T23:00:00Z,ADA/USDT,1.2525,1.254,1.2503,1.2523,197801.85,247595.58074,312
1624661940000,2021-06-25T22:59:00Z,ADA/USDT,1.2544,1.2554,1.2509,1.2525,194332.16,243478.098476,285
1624661880000,2021-06-25T22:58:00Z,ADA/USDT,1.2535,1.2563,1.2524,1.2548,141717.25,177689.73217,216
1624661820000,2021-06-25T22:57:00Z,ADA/USDT,1.2557,1.2558,1.2521,1.2538,132266.91,165866.653675,266
1624661760000,2021-06-25T22:56:00Z,ADA/USDT,1.2597,1.2609,1.2554,1.2563,157032.46,197524.432244,241
1624661700000,2021-06-25T22:55:00Z,ADA/USDT,1.2547,1.2613,1.2536,1.2599,224343.49,282188.958664,419
1624661640000,2021-06-25T22:54:00Z,ADA/USDT,1.2522,1.2568,1.2517,1.255,191198.69,239966.333661,323
1624661580000,2021-06-25T22:53:00Z,ADA/USDT,1.25,1.2543,1.25,1.2518,222794.47,278897.288548,357
1624661520000,2021-06-25T22:52:00Z,ADA/USDT,1.2518,1.2528,1.25,1.2501,317498.36,397103.554631,441
1624661460000,2021-06-25T22:51:00Z,ADA/USDT,1.2501,1.2532,1.2501,1.2521,135922.83,170163.030672,300
1624661400000,2021-06-25T22:50:00Z,ADA/USDT,1.2527,1.257,1.25,1.2508,317096.9,396971.978788,649
1624661340000,2021-06-25T22:49:00Z,ADA/USDT,1.2518,1.2544,1.2509,1.2526,260350.89,326084.62164,399
1624661280000,2021-06-25T22:48:00Z,ADA/USDT,1.2578,1.2578,1.2503,1.251,545630.77,683657.576197,768
1624661220000,2021-06-25T22:47:00Z,ADA/USDT,1.258,1.259,1.2534,1.2571,787151.79,988100.076229,1014
1624661160000,2021-06-25T22:46:00Z,ADA/USDT,1.2645,1.2649,1.2577,1.258,205255.31,258784.908959,443
1624661100000,2021-06-25T22:45:00Z,ADA/USDT,1.2596,1.2673,1.2578,1.2651,497863.25,628003.729126,710
1624661040000,2021-06-25T22:44:00Z,ADA/USDT,1.2615,1.2622,1.2592,1.2596,135234.41,170454.010819,322
1624660980000,2021-06-25T22:43:00Z,ADA/USDT,1.261,1.2635,1.2605,1.2615,156989.49,198081.492086,327
1624660920000,2021-06-25T22:42:00Z,ADA/USDT,1.2639,1.2656,1.26,1.261,485055.13,611858.581158,739
1624660860000,2021-06-25T22:41:00Z,ADA/USDT,1.2659,1.266,1.2629,1.264,307881.64,389128.085208,393
1624660800000,2021-06-25T22:40:00Z,ADA/USDT,1.2677,1.2678,1.2646,1.2656,254992.14,322871.686607,380
1624660740000,2021-06-25T22:39:00Z,ADA/USDT,1.2679,1.2702,1.2666,1.2669,335946.11,426138.259479,409
1624660680000,2021-06-25T22:38:00Z,ADA/USDT,1.2685,1.2691,1.2665,1.2678,152502.07,193291.190087,246
1624660620000,2021-06-25T22:37:00Z,ADA/USDT,1.2711,1.2711,1.267,1.2685,74852.37,94937.228666,218
1624660560000,2021-06-25T22:36:00Z,ADA/USDT,1.2701,1.2713,1.2683,1.2713,101563.58,128936.97444,200
1624660500000,2021-06-25T22:35:00Z,ADA/USDT,1.2738,1.2739,1.2701,1.2703,113260.18,144074.663485,245
1624660440000,2021-06-25T22:34:00Z,ADA/USDT,1.27,1.2748,1.2699,1.2738,118243.87,150417.252963,236
1624660380000,2021-06-25T22:33:00Z,ADA/USDT,1.2707,1.2738,1.2687,1.2698,295278.21,375285.511189,422
1624660320000,2021-06-25T22:32:00Z,ADA/USDT,1.2716,1.2741,1.2704,1.2704,219105.13,278682.292666,355
1624660260000,2021-06-25T22:31:00Z,ADA/USDT,1.2733,1.2738,1.2696,1.2713,234316.08,297938.546128,414
1624660200000,2021-06-25T22:30:00Z,ADA/USDT,1.2781,1.2806,1.2734,1.2739,184381.25,235498.039667,316
1624660140000,2021-06-25T22:29:00Z,ADA/USDT,1.2782,1.2806,1.2771,1.2782,123785.62,158327.02631,178
1624660080000,2021-06-25T22:28:00Z,ADA/USDT,1.2788,1.28,1.2772,1.2783,126401.58,161636.393967,152
1624660020000,2021-06-25T22:27:00Z,ADA/USDT,1.2787,1.28,1.2776,1.2787,209374.75,267716.963418,203
1624659960000,2021-06-25T22:26:00Z,ADA/USDT,1.2797,1.2807,1.2779,1.2786,126478.23,161776.984516,212
1624659900000,2021-06-25T22:25:00Z,ADA/USDT,1.2789,1.2815,1.2775,1.2794,197994.97,253365.631295,280
1624659840000,2021-06-25T22:24:00Z,ADA/USDT,1.2771,1.2789,1.275,1.2787,82924.7,105922.733051,155
1624659780000,2021-06-25T22:23:00Z,ADA/USDT,1.279,1.279,1.2755,1.2771,36091.57,46087.889974,129
1624659720000,2021-06-25T22:22:00Z,ADA/USDT,1.2766,1.2792,1.2757,1.279,103984.68,132860.434323,203
1624659660000,2021-06-25T22:21:00Z,ADA/USDT,1.2738,1.279,1.2734,1.2762,58472.76,74619.004625,171
1624659600000,2021-06-25T22:20:00Z,ADA/USDT,1.2765,1.2765,1.2723,1.2739,155375.55,198054.109097,279
1624659540000,2021-06-25T22:19:00Z,ADA/USDT,1.2772,1.2793,1.2764,1.2765,89904.96,114875.158396,192
1624659480000,2021-06-25T22:18:00Z,ADA/USDT,1.2801,1.2802,1.2763,1.2769,158563.38,202664.679113,182
1624659420000,2021-06-25T22:17:00Z,ADA/USDT,1.2775,1.2804,1.2756,1.2802,235325.53,300998.394061,296
1624659360000,2021-06-25T22:16:00Z,ADA/USDT,1.2749,1.2778,1.2743,1.2776,100674.96,128448.437372,232
1624659300000,2021-06-25T22:15:00Z,ADA/USDT,1.2797,1.2799,1.2744,1.2752,146832.74,187509.393597,238
1624659240000,2021-06-25T22:14:00Z,ADA/USDT,1.2794,1.2808,1.2768,1.2793,164750.57,210693.310446,294
1624659180000,2021-06-25T22:13:00Z,ADA/USDT,1.2793,1.2818,1.2782,1.2795,145668.33,186483.800882,271
1624659120000,2021-06-25T22:12:00Z,ADA/USDT,1.2795,1.2808,1.279,1.2793,164528.94,210578.518617,288
1624659060000,2021-06-25T22:11:00Z,ADA/USDT,1.2768,1.2795,1.2766,1.2795,196436.93,251162.368301,279
1624659000000,2021-06-25T22:10:00Z,ADA/USDT,1.2758,1.2779,1.2757,1.2767,123806.2,158102.435009,261
1624658940000,2021-06-25T22:09:00Z,ADA/USDT,1.2752,1.2767,1.2717,1.2759,179337.95,228596.194217,249
1624658880000,2021-06-25T22:08:00Z,ADA/USDT,1.2743,1.2754,1.2729,1.2752,110933.41,141368.085424,189
1624658820000,2021-06-25T22:07:00Z,ADA/USDT,1.2728,1.2756,1.2719,1.2743,123125.71,156863.63979,289
1624658760000,2021-06-25T22:06:00Z,ADA/USDT,1.2679,1.2728,1.2679,1.2728,106385.76,135200.257096,182
1624658700000,2021-06-25T22:05:00Z,ADA/USDT,1.2693,1.2724,1.2671,1.268,239413.82,303771.409783,290
1624658640000,2021-06-25T22:04:00Z,ADA/USDT,1.2686,1.2716,1.2686,1.269,110388.68,140184.157894,189
1624658580000,2021-06-25T22:03:00Z,ADA/USDT,1.265,1.2688,1.265,1.2686,293954.08,372593.203508,304
1624658520000,2021-06-25T22:02:00Z,ADA/USDT,1.2681,1.2688,1.2633,1.2644,425001.74,537710.143747,631
1624658460000,2021-06-25T22:01:00Z,ADA/USDT,1.2751,1.2755,1.2674,1.2675,351180.44,446188.269867,420
1624658400000,2021-06-25T22:00:00Z,ADA/USDT,1.2729,1.2772,1.2726,1.275,228041.34,290754.035975,396
1624658340000,2021-06-25T21:59:00Z,ADA/USDT,1.2713,1.2747,1.2713,1.2727,72995.83,92935.994004,156
1624658280000,2021-06-25T21:58:00Z,ADA/USDT,1.2715,1.2731,1.2701,1.2713,41147.78,52330.207575,109
1624658220000,2021-06-25T21:57:00Z,ADA/USDT,1.2697,1.2724,1.2696,1.2713,245650.61,312199.27566,188
1624658160000,2021-06-25T21:56:00Z,ADA/USDT,1.2703,1.2712,1.2685,1.2693,143912.16,182690.005144,213
1624658100000,2021-06-25T21:55:00Z,ADA/USDT,1.2721,1.273,1.2693,1.2697,126660.23,160963.228867,154
1624658040000,2021-06-25T21:54:00Z,ADA/USDT,1.2695,1.2725,1.2689,1.2721,58238.26,74031.433787,118
1624657980000,2021-06-25T21:53:00Z,ADA/USDT,1.2687,1.2729,1.2683,1.2698,118772.23,150908.769297,196
1624657920000,2021-06-25T21:52:00Z,ADA/USDT,1.2688,1.2703,1.2668,1.2684,95367.08,120988.809586,194
1624657860000,2021-06-25T21:51:00Z,ADA/USDT,1.2709,1.2715,1.269,1.269,86099.29,109361.528997,155
1624657800000,2021-06-25T21:50:00Z,ADA/USDT,1.272,1.272,1.2667,1.2708,234412.94,297472.621484,398
1624657740000,2021-06-25T21:49:00Z,ADA/USDT,1.2692,1.2741,1.2675,1.2719,467681.74,594190.235017,549
1624657680000,2021-06-25T21:48:00Z,ADA/USDT,1.2735,1.2761,1.2687,1.2699,634075.28,806186.919165,757
1624657620000,2021-06-25T21:47:00Z,ADA/USDT,1.2814,1.2815,1.2733,1.2739,259017.86,330744.667725,568
1624657560000,2021-06-25T21:46:00Z,ADA/USDT,1.2861,1.2862,1.28,1.2814,319341.78,409705.868263,374
1624657500000,2021-06-25T21:45:00Z,ADA/USDT,1.2849,1.2873000000000001,1.2848,1.2862,158228.38,203471.760467,183
1624657440000,2021-06-25T21:44:00Z,ADA/USDT,1.2876,1.2889,1.2848,1.285,200352.18,257701.323136,226
1624657380000,2021-06-25T21:43:00Z,ADA/USDT,1.287,1.2892,1.287,1.2875,323506.82,416814.645452,308
1624657320000,2021-06-25T21:42:00Z,ADA/USDT,1.287,1.2882,1.2856,1.2871,485473.79,624867.020007,524
1624657260000,2021-06-25T21:41:00Z,ADA/USDT,1.2861,1.287,1.2853,1.287,102904.7,132368.165326,227
1624657200000,2021-06-25T21:40:00Z,ADA/USDT,1.2858,1.287,1.284,1.2861,334612.17,430318.243427,322
1624657140000,2021-06-25T21:39:00Z,ADA/USDT,1.285,1.2868,1.2833,1.2853,156412.6,201047.967147,150
1624657080000,2021-06-25T21:38:00Z,ADA/USDT,1.2849,1.2863,1.2836,1.285,108131.86,138954.819905,166
1624657020000,2021-06-25T21:37:00Z,ADA/USDT,1.2856,1.2869,1.2824,1.2847,175730.38,225824.945952,314
1624656960000,2021-06-25T21:36:00Z,ADA/USDT,1.2829,1.2859,1.2829,1.2854,64738.28,83153.097362,225
1624656900000,2021-06-25T21:35:00Z,ADA/USDT,1.2804,1.2835,1.2804,1.2829,113809.91,145978.81357,155
1624656840000,2021-06-25T21:34:00Z,ADA/USDT,1.2817,1.2817,1.2801,1.2805,80810.97,103490.504468,132
1624656780000,2021-06-25T21:33:00Z,ADA/USDT,1.284,1.2845,1.2813,1.2817,201915.83,259082.331619,265
1624656720000,2021-06-25T21:32:00Z,ADA/USDT,1.2757,1.2844,1.2755,1.284,295188.98,378002.170646,455
1624656660000,2021-06-25T21:31:00Z,ADA/USDT,1.2735,1.2759,1.273,1.2758,84225.18,107291.052665,168
1624656600000,2021-06-25T21:30:00Z,ADA/USDT,1.2809,1.2811,1.2734,1.2734,306017.28,390909.684845,394
1624656540000,2021-06-25T21:29:00Z,ADA/USDT,1.2812,1.2812,1.2806,1.2809,30185.54,38662.689594,97
1624656480000,2021-06-25T21:28:00Z,ADA/USDT,1.2803,1.2813,1.2802,1.2811,71251.66,91255.810335,132
1624656420000,2021-06-25T21:27:00Z,ADA/USDT,1.2811,1.2814,1.2791,1.2803,107275.74,137327.94817,162
1624656360000,2021-06-25T21:26:00Z,ADA/USDT,1.2802,1.2816,1.279,1.2811,366441.07,469200.106538,300
1624656300000,2021-06-25T21:25:00Z,ADA/USDT,1.2786,1.2802,1.2784,1.2801,255932.17,327440.084585,240
1624656240000,2021-06-25T21:24:00Z,ADA/USDT,1.2797,1.28,1.2786,1.2786,25639.46,32801.377468,102
1624656180000,2021-06-25T21:23:00Z,ADA/USDT,1.2791,1.2802,1.2783,1.2798,153679.71,196618.891054,224
1624656120000,2021-06-25T21:22:00Z,ADA/USDT,1.2762,1.2794,1.2756,1.2793,278920.6,356556.024708,367
1624656060000,2021-06-25T21:21:00Z,ADA/USDT,1.2731,1.2766,1.2727,1.2763,127348.21,162313.379625,224
1624656000000,2021-06-25T21:20:00Z,ADA/USDT,1.2707,1.2744,1.2705,1.2731,92757.71,118097.681851,167
1624655940000,2021-06-25T21:19:00Z,ADA/USDT,1.2716,1.2743,1.27,1.2708,113045.33,143823.398353,255
1624655880000,2021-06-25T21:18:00Z,ADA/USDT,1.2689,1.2726,1.2687,1.2716,246996.52,313942.958015,248
1624655820000,2021-06-25T21:17:00Z,ADA/USDT,1.2707,1.2737,1.2685,1.269,375000.37,476904.884847,411
1624655760000,2021-06-25T21:16:00Z,ADA/USDT,1.2664,1.2706,1.2664,1.2706,127864.3,162236.393865,193
1624655700000,2021-06-25T21:15:00Z,ADA/USDT,1.271,1.2732,1.2663,1.2663,261917.05,332457.729663,394
1624655640000,2021-06-25T21:14:00Z,ADA/USDT,1.2696,1.2712,1.2667,1.2707,276908.88,351401.290238,343
1624655580000,2021-06-25T21:13:00Z,ADA/USDT,1.2655,1.2715,1.265,1.2696,388090.84,492329.906659,493
1624655520000,2021-06-25T21:12:00Z,ADA/USDT,1.2714,1.2748,1.2646,1.2652,664177.95,842972.070059,650
1624655460000,2021-06-25T21:11:00Z,ADA/USDT,1.2782,1.2786,1.2669,1.2711,1221531.22,1553646.934081,1673
1624655400000,2021-06-25T21:10:00Z,ADA/USDT,1.2803,1.2804,1.2758,1.2781,358216.14,457949.122486,279
1624655340000,2021-06-25T21:09:00Z,ADA/USDT,1.2771,1.2803,1.277,1.2803,109290.79,139818.546727,175
1624655280000,2021-06-25T21:08:00Z,ADA/USDT,1.2775,1.2781,1.2752,1.2771,231401.28,295459.726653,456
1624655220000,2021-06-25T21:07:00Z,ADA/USDT,1.2804,1.2833,1.2776,1.278,169728.86,217217.615737,335
1624655160000,2021-06-25T21:06:00Z,ADA/USDT,1.2856,1.2859,1.2791,1.2802,331073.25,424199.292057,538
1624655100000,2021-06-25T21:05:00Z,ADA/USDT,1.2838,1.2858,1.2833,1.2856,102309.66,131426.357897,177
1624655040000,2021-06-25T21:04:00Z,ADA/USDT,1.284,1.285,1.2836,1.2836,44200.05,56760.976229,106
1624654980000,2021-06-25T21:03:00Z,ADA/USDT,1.2876,1.2884,1.2835,1.2839,136639.72,175626.958191,203
1624654920000,2021-06-25T21:02:00Z,ADA/USDT,1.2852,1.2884,1.2849,1.2876,63723.79,81994.971861,158
1624654860000,2021-06-25T21:01:00Z,ADA/USDT,1.2865,1.2868,1.2846,1.2852,120077.12,154334.33635,185
1624654800000,2021-06-25T21:00:00Z,ADA/USDT,1.29,1.29,1.2839,1.2864,193318.85,248645.427186,323
1624654740000,2021-06-25T20:59:00Z,ADA/USDT,1.2918,1.2927,1.2901,1.2902,59245.76,76517.685465,112
1624654680000,2021-06-25T20:58:00Z,ADA/USDT,1.292,1.2926,1.2915,1.292,25624.9,33107.44576,67
1624654620000,2021-06-25T20:57:00Z,ADA/USDT,1.2909,1.2931,1.2901,1.292,84101.83,108660.725766,188
1624654560000,2021-06-25T20:56:00Z,ADA/USDT,1.2906,1.2915,1.2891,1.2912,123646.38,159510.774849,156
1624654500000,2021-06-25T20:55:00Z,ADA/USDT,1.2875,1.291,1.2873000000000001,1.2909,181064.55,233484.822028,246
1624654440000,2021-06-25T20:54:00Z,ADA/USDT,1.2863,1.2886,1.2863,1.2876,54629.07,70336.584832,112
1624654380000,2021-06-25T20:53:00Z,ADA/USDT,1.2839,1.2879,1.2836,1.2866,100820.88,129591.898674,148
1624654320000,2021-06-25T20:52:00Z,ADA/USDT,1.2893,1.2899,1.2832,1.2839,182301.45,234568.983012,278
1624654260000,2021-06-25T20:51:00Z,ADA/USDT,1.29,1.2903,1.288,1.2894,133264.85,171815.771824,259
1624654200000,2021-06-25T20:50:00Z,ADA/USDT,1.2895,1.2905,1.2889,1.2899,120218.84,155051.675862,196
1624654140000,2021-06-25T20:49:00Z,ADA/USDT,1.2868,1.2899,1.2868,1.2891,119540.23,154002.395462,177
1624654080000,2021-06-25T20:48:00Z,ADA/USDT,1.286,1.2875,1.2854,1.2872,43813.3,56345.905255,81
1624654020000,2021-06-25T20:47:00Z,ADA/USDT,1.2886,1.2886,1.2851,1.2861,94306.05,121337.738519,149
1624653960000,2021-06-25T20:46:00Z,ADA/USDT,1.2856,1.2899,1.2855,1.2888,83360.57,107357.543772,124
1624653900000,2021-06-25T20:45:00Z,ADA/USDT,1.2878,1.2882,1.2848,1.2855,152490.41,196097.266947,192
1624653840000,2021-06-25T20:44:00Z,ADA/USDT,1.2844,1.2881,1.2839,1.2879,167714.14,215645.371652,220
1624653780000,2021-06-25T20:43:00Z,ADA/USDT,1.2875,1.2879,1.2839,1.2844,340760.71,438195.64183,352
1624653720000,2021-06-25T20:42:00Z,ADA/USDT,1.2892,1.2898,1.2866,1.2873000000000001,340206.08,438273.378364,282
1624653660000,2021-06-25T20:41:00Z,ADA/USDT,1.2889,1.29,1.2875,1.289,243124.28,313361.489208,248
1624653600000,2021-06-25T20:40:00Z,ADA/USDT,1.2911,1.2919,1.2881,1.2889,49660.7,64058.884259,138
1624653540000,2021-06-25T20:39:00Z,ADA/USDT,1.2909,1.292,1.2906,1.2911,48590.18,62751.59291,98
1624653480000,2021-06-25T20:38:00Z,ADA/USDT,1.2919,1.2922,1.2904,1.2905,74955.34,96758.696853,121
1624653420000,2021-06-25T20:37:00Z,ADA/USDT,1.2866,1.2919,1.2862,1.2918,376718.32,485259.59921,245
1624653360000,2021-06-25T20:36:00Z,ADA/USDT,1.2866,1.289,1.2859,1.2865,175662.26,226079.531573,205
1624653300000,2021-06-25T20:35:00Z,ADA/USDT,1.2902,1.2902,1.2859,1.2863,165393.66,212906.682208,308
1624653240000,2021-06-25T20:34:00Z,ADA/USDT,1.2929,1.2929,1.2901,1.2901,85325.31,110229.380347,130
1624653180000,2021-06-25T20:33:00Z,ADA/USDT,1.2922,1.2939,1.291,1.2923,158956.99,205379.108307,211
1624653120000,2021-06-25T20:32:00Z,ADA/USDT,1.2938,1.2952,1.292,1.2921,125724.41,162662.762787,253
1624653060000,2021-06-25T20:31:00Z,ADA/USDT,1.2937,1.295,1.2935,1.294,198681.14,257196.997026,305
1624653000000,2021-06-25T20:30:00Z,ADA/USDT,1.2915,1.2946,1.2915,1.2937,193918.52,250697.286355,230
1624652940000,2021-06-25T20:29:00Z,ADA/USDT,1.291,1.2922,1.2906,1.2914,44796.91,57851.791356,124
1624652880000,2021-06-25T20:28:00Z,ADA/USDT,1.2894,1.2917,1.289,1.2905,69396.71,89513.944614000007,157
1624652820000,2021-06-25T20:27:00Z,ADA/USDT,1.2918,1.2921,1.2895,1.2895,55128.01,71175.568671,148
1624652760000,2021-06-25T20:26:00Z,ADA/USDT,1.2892,1.2922,1.2887,1.2917,131890.06,170155.84878,190
1624652700000,2021-06-25T20:25:00Z,ADA/USDT,1.2928,1.293,1.2882,1.29,191768.6,247410.276571,247
1624652640000,2021-06-25T20:24:00Z,ADA/USDT,1.2921,1.2932,1.2905,1.293,66050.69,85335.510082,155
1624652580000,2021-06-25T20:23:00Z,ADA/USDT,1.2917,1.2924,1.2889,1.2922,104646.17,135077.13769,198
1624652520000,2021-06-25T20:22:00Z,ADA/USDT,1.2914,1.2934,1.2898,1.2916,233730.44,301840.649026,352
1624652460000,2021-06-25T20:21:00Z,ADA/USDT,1.2853,1.2919,1.285,1.2917,292218.12,376679.96935,267
1624652400000,2021-06-25T20:20:00Z,ADA/USDT,1.2912,1.2912,1.2844,1.2852,536268.61,690886.374072,397
1624652340000,2021-06-25T20:19:00Z,ADA/USDT,1.2901,1.2923,1.2899,1.2911,234571.16,302804.890617,259
1624652280000,2021-06-25T20:18:00Z,ADA/USDT,1.285,1.2901,1.2844,1.2901,184408.19,237341.427757,268
1624652220000,2021-06-25T20:17:00Z,ADA/USDT,1.2845,1.2858,1.2829,1.285,150683.82,193514.025108,172
1624652160000,2021-06-25T20:16:00Z,ADA/USDT,1.2856,1.2856,1.2831,1.2843,100429.51,128989.588957,139
1624652100000,2021-06-25T20:15:00Z,ADA/USDT,1.2824,1.2867,1.2823,1.2858,173362.3,222742.270105,243
1624652040000,2021-06-25T20:14:00Z,ADA/USDT,1.2818,1.2836,1.2811,1.2823,127492.06,163482.806797,169
1624651980000,2021-06-25T20:13:00Z,ADA/USDT,1.2807,1.2841,1.2801,1.2817,166706.85,213687.262901,239
1624651920000,2021-06-25T20:12:00Z,ADA/USDT,1.2865,1.2866,1.2801,1.2806,206494.73,264784.476193,376
1624651860000,2021-06-25T20:11:00Z,ADA/USDT,1.2839,1.2886,1.2839,1.2861,109578.54,140988.041977,191
1624651800000,2021-06-25T20:10:00Z,ADA/USDT,1.2895,1.2899,1.2832,1.2836,219763.19,282521.841994,345
1624651740000,2021-06-25T20:09:00Z,ADA/USDT,1.2931,1.2944,1.2884,1.2895,289792.83,374228.249319,382
1624651680000,2021-06-25T20:08:00Z,ADA/USDT,1.2926,1.2943,1.2891,1.2928,230773.64,298167.20508,292
1624651620000,2021-06-25T20:07:00Z,ADA/USDT,1.29,1.294,1.289,1.2928,158499.43,204867.0708,343
1624651560000,2021-06-25T20:06:00Z,ADA/USDT,1.288,1.292,1.2875,1.2901,203757.8,262820.51047,386
1624651500000,2021-06-25T20:05:00Z,ADA/USDT,1.2822,1.2884,1.282,1.288,301060.25,387406.46057,341
1624651440000,2021-06-25T20:04:00Z,ADA/USDT,1.2858,1.2879,1.2806,1.2823,297959.9,382468.100808,384
1624651380000,2021-06-25T20:03:00Z,ADA/USDT,1.2794,1.2859,1.2788,1.2852,185299.79,237595.47071,329
1624651320000,2021-06-25T20:02:00Z,ADA/USDT,1.2796,1.2821,1.2785,1.279,250042.49,320136.467157,384
1624651260000,2021-06-25T20:01:00Z,ADA/USDT,1.283,1.2833,1.2796,1.2796,271671.18,348004.451476,405
1624651200000,2021-06-25T20:00:00Z,ADA/USDT,1.2884,1.2884,1.2822,1.2831,345007,443222.230469,470
1624651140000,2021-06-25T19:59:00Z,ADA/USDT,1.2917,1.2917,1.2874,1.288,132909.09,171395.759623,239
1624651080000,2021-06-25T19:58:00Z,ADA/USDT,1.2908,1.2917,1.2894,1.2915,278161.66,359077.816993,260
1624651020000,2021-06-25T19:57:00Z,ADA/USDT,1.2882,1.2915,1.288,1.2913,133514.18,172305.741556,247
1624650960000,2021-06-25T19:56:00Z,ADA/USDT,1.2904,1.2911,1.2871,1.288,215381.37,277788.332817,303
1624650900000,2021-06-25T19:55:00Z,ADA/USDT,1.2824,1.2909,1.2824,1.2906,269121.13,346695.19886,438
1624650840000,2021-06-25T19:54:00Z,ADA/USDT,1.2835,1.2841,1.2817,1.2823,150267.47,192761.600191,249
1624650780000,2021-06-25T19:53:00Z,ADA/USDT,1.2852,1.2855,1.2827,1.2835,156174.35,200495.94088,239
1624650720000,2021-06-25T19:52:00Z,ADA/USDT,1.2848,1.2858,1.283,1.2852,351556.21,451551.348447,256
1624650660000,2021-06-25T19:51:00Z,ADA/USDT,1.2867,1.287,1.2824,1.2852,218741.14,280946.531044,303
1624650600000,2021-06-25T19:50:00Z,ADA/USDT,1.2815,1.2868,1.2792,1.2866,221761.56,284461.086403,416
1624650540000,2021-06-25T19:49:00Z,ADA/USDT,1.2762,1.2818,1.276,1.2816,142999.46,182959.54403,328
1624650480000,2021-06-25T19:48:00Z,ADA/USDT,1.2761,1.2767,1.275,1.2761,214601.59,273770.720363,327
1624650420000,2021-06-25T19:47:00Z,ADA/USDT,1.2768,1.28,1.2762,1.2763,225393.1,288090.639111,324
1624650360000,2021-06-25T19:46:00Z,ADA/USDT,1.2789,1.2789,1.2759,1.2768,137516.04,175664.764383,307
1624650300000,2021-06-25T19:45:00Z,ADA/USDT,1.2841,1.2843,1.2772,1.2786,438990.8,561747.860103,690
1624650240000,2021-06-25T19:44:00Z,ADA/USDT,1.2827,1.2851,1.2816,1.2847,138244.53,177360.824821,267
1624650180000,2021-06-25T19:43:00Z,ADA/USDT,1.2823,1.284,1.2816,1.2827,229629.83,294525.165423,352
1624650120000,2021-06-25T19:42:00Z,ADA/USDT,1.2835,1.2871,1.2823,1.2825,337710.74,433857.647207,315
1624650060000,2021-06-25T19:41:00Z,ADA/USDT,1.2871,1.2871,1.2828,1.2837,211302.39,271426.755694,261
1624650000000,2021-06-25T19:40:00Z,ADA/USDT,1.2888,1.2888,1.2843,1.287,94909.73,122062.167187,192
1624649940000,2021-06-25T19:39:00Z,ADA/USDT,1.2839,1.2892,1.2831,1.2888,191071.39,245916.94159,433
1624649880000,2021-06-25T19:38:00Z,ADA/USDT,1.2888,1.2889,1.2836,1.284,454217.07,584491.27125,673
1624649820000,2021-06-25T19:37:00Z,ADA/USDT,1.2898,1.29,1.2884,1.2887,105998.85,136644.426809,252
1624649760000,2021-06-25T19:36:00Z,ADA/USDT,1.2899,1.2904,1.2892,1.2898,143940.51,185640.385654,267
1624649700000,2021-06-25T19:35:00Z,ADA/USDT,1.2946,1.2949,1.2896,1.29,157084.27,202788.333357,333
1624649640000,2021-06-25T19:34:00Z,ADA/USDT,1.2905,1.2951,1.2891,1.2944,237891,307289.197549,329
1624649580000,2021-06-25T19:33:00Z,ADA/USDT,1.2903,1.2935,1.2896,1.2905,220291,284495.938274,345
1624649520000,2021-06-25T19:32:00Z,ADA/USDT,1.2947,1.2947,1.2893,1.2903,289399.28,373596.140204,514
1624649460000,2021-06-25T19:31:00Z,ADA/USDT,1.2934,1.2948,1.2925,1.2947,231597.33,299544.831592,413
1624649400000,2021-06-25T19:30:00Z,ADA/USDT,1.2996,1.2997,1.2931,1.2937,234405.35,303762.176803,463
1624649340000,2021-06-25T19:29:00Z,ADA/USDT,1.2963,1.3009,1.2962,1.2998,339270.49,440815.743674,390
1624649280000,2021-06-25T19:28:00Z,ADA/USDT,1.2932,1.299,1.2932,1.2963,439688.86,570198.597477,448
1624649220000,2021-06-25T19:27:00Z,ADA/USDT,1.2943,1.2957,1.2927,1.2932,164688.12,213191.52312,342
